,Date,Country,City,Specie,count,min,max,median,variance
715514,20/01/2020,IN,Thrissur,temperature,24,24.5,35.0,28.0,130.1
715515,15/04/2020,IN,Thrissur,temperature,62,25.0,35.0,26.3,138.31
715516,23/05/2020,IN,Thrissur,temperature,68,26.7,34.0,30.0,66.59
715517,03/06/2020,IN,Thrissur,temperature,68,23.7,32.0,27.2,78.08
715518,28/06/2020,IN,Thrissur,temperature,72,24.5,30.5,27.0,22.54
715519,02/04/2020,IN,Thrissur,temperature,65,26.6,36.0,30.0,78.23
715520,11/04/2020,IN,Thrissur,temperature,72,25.7,36.0,30.1,103.91
715521,28/04/2020,IN,Thrissur,temperature,70,25.7,35.0,28.0,114.04
715522,13/05/2020,IN,Thrissur,temperature,70,25.1,33.0,26.8,69.49
715523,04/01/2020,IN,Thrissur,temperature,24,25.5,34.0,28.0,83.03
715524,29/05/2020,IN,Thrissur,temperature,72,25.0,33.1,29.0,72.31
715525,25/06/2020,IN,Thrissur,temperature,72,23.8,32.0,26.0,67.76
715526,19/03/2020,IN,Thrissur,temperature,24,26.0,36.0,28.0,111.74
715527,17/05/2020,IN,Thrissur,temperature,68,24.0,34.0,28.0,85.43
715528,28/05/2020,IN,Thrissur,temperature,72,24.0,33.1,27.0,67.24
715529,04/06/2020,IN,Thrissur,temperature,70,25.2,32.0,27.0,37.76
715530,27/06/2020,IN,Thrissur,temperature,72,23.3,30.0,26.1,41.12
715531,02/02/2020,IN,Thrissur,temperature,24,24.0,32.5,27.0,65.0
715532,04/02/2020,IN,Thrissur,temperature,24,23.0,35.0,27.0,143.68
715533,01/03/2020,IN,Thrissur,temperature,24,25.0,35.0,29.0,101.19
715534,28/03/2020,IN,Thrissur,temperature,48,26.0,36.0,31.0,98.72
715535,09/04/2020,IN,Thrissur,temperature,68,24.8,34.0,26.0,131.65
715536,23/06/2020,IN,Thrissur,temperature,72,23.2,31.9,28.0,74.81
715537,03/01/2020,IN,Thrissur,temperature,13,27.0,34.0,30.5,80.67
715538,23/01/2020,IN,Thrissur,temperature,24,23.5,35.0,29.5,160.32
715539,01/02/2020,IN,Thrissur,temperature,24,24.0,34.0,28.0,105.1
715540,24/02/2020,IN,Thrissur,temperature,24,24.0,35.5,28.5,141.67
715541,21/06/2020,IN,Thrissur,temperature,72,23.7,28.5,25.2,16.01
715542,28/01/2020,IN,Thrissur,temperature,24,24.0,34.0,27.0,114.28
715543,06/02/2020,IN,Thrissur,temperature,24,25.0,34.0,27.5,87.75
715544,09/03/2020,IN,Thrissur,temperature,24,27.0,34.5,28.5,70.63
715545,06/04/2020,IN,Thrissur,temperature,66,23.9,34.0,27.0,143.17
715546,12/04/2020,IN,Thrissur,temperature,64,26.5,35.0,31.0,85.0
715547,29/04/2020,IN,Thrissur,temperature,72,25.0,34.0,29.0,83.32
715548,20/05/2020,IN,Thrissur,temperature,56,24.9,33.1,30.0,79.13
715549,13/01/2020,IN,Thrissur,temperature,24,20.0,32.0,25.5,167.06
715550,21/03/2020,IN,Thrissur,temperature,24,26.0,35.0,27.5,118.76
715551,27/04/2020,IN,Thrissur,temperature,72,24.6,35.0,30.1,132.51
715552,11/05/2020,IN,Thrissur,temperature,72,23.0,34.0,27.0,106.51
715553,17/06/2020,IN,Thrissur,temperature,66,24.0,31.5,26.0,39.32
715554,24/06/2020,IN,Thrissur,temperature,72,25.4,32.0,28.0,39.58
715555,11/01/2020,IN,Thrissur,temperature,24,21.0,33.5,27.5,150.71
715556,04/03/2020,IN,Thrissur,temperature,7,28.0,31.5,29.0,15.0
715557,10/03/2020,IN,Thrissur,temperature,24,26.0,35.0,29.5,96.45
715558,18/04/2020,IN,Thrissur,temperature,72,27.0,34.0,30.0,54.32
715559,21/04/2020,IN,Thrissur,temperature,71,24.0,35.0,28.0,120.67
715560,02/06/2020,IN,Thrissur,temperature,68,24.0,29.0,26.0,16.67
715561,13/06/2020,IN,Thrissur,temperature,72,24.5,32.0,25.5,63.47
715562,17/04/2020,IN,Thrissur,temperature,66,24.3,35.0,31.0,141.2
715563,05/01/2020,IN,Thrissur,temperature,21,25.0,34.0,28.5,84.39
715564,16/01/2020,IN,Thrissur,temperature,24,23.0,33.5,26.0,140.54
715565,22/01/2020,IN,Thrissur,temperature,24,23.0,35.5,28.0,167.59
715566,02/03/2020,IN,Thrissur,temperature,24,26.0,34.0,28.5,75.83
715567,03/03/2020,IN,Thrissur,temperature,2,27.0,27.0,27.0,0.0
715568,11/03/2020,IN,Thrissur,temperature,24,27.0,35.0,30.0,67.71
715569,25/03/2020,IN,Thrissur,temperature,24,26.0,34.0,28.0,52.57
715570,16/05/2020,IN,Thrissur,temperature,72,25.3,32.0,29.0,51.6
715571,01/06/2020,IN,Thrissur,temperature,72,24.7,32.0,27.0,48.47
715572,12/06/2020,IN,Thrissur,temperature,72,22.9,29.0,26.0,28.52
715573,19/01/2020,IN,Thrissur,temperature,24,25.5,34.5,28.5,83.15
715574,25/05/2020,IN,Thrissur,temperature,68,25.7,34.0,28.6,62.11
715575,29/06/2020,IN,Thrissur,temperature,39,24.3,31.6,26.0,62.02
715576,20/03/2020,IN,Thrissur,temperature,24,25.0,34.5,29.5,117.54
715577,16/04/2020,IN,Thrissur,temperature,72,23.6,35.0,26.0,159.36
715578,02/05/2020,IN,Thrissur,temperature,72,26.0,35.0,27.0,97.17
715579,24/05/2020,IN,Thrissur,temperature,68,27.0,34.0,29.9,57.59
715580,11/06/2020,IN,Thrissur,temperature,70,24.1,31.0,26.0,29.88
715581,30/01/2020,IN,Thrissur,temperature,24,24.0,34.5,28.0,106.72
715582,17/03/2020,IN,Thrissur,temperature,24,26.0,37.5,30.0,125.65
715583,22/05/2020,IN,Thrissur,temperature,68,24.7,33.0,29.0,65.07
715584,14/03/2020,IN,Thrissur,temperature,24,25.5,35.5,29.5,111.19
715585,30/03/2020,IN,Thrissur,temperature,68,25.7,36.0,30.8,90.64
715586,07/04/2020,IN,Thrissur,temperature,72,25.0,30.0,27.0,26.21
715587,07/05/2020,IN,Thrissur,temperature,61,0.0,35.0,27.0,273.42
715588,09/01/2020,IN,Thrissur,temperature,24,23.0,34.5,27.0,141.3
715589,03/02/2020,IN,Thrissur,temperature,24,22.0,34.0,27.0,139.52
715590,05/03/2020,IN,Thrissur,temperature,24,26.0,33.0,28.5,54.4
715591,23/03/2020,IN,Thrissur,temperature,24,27.0,35.0,28.5,78.04
715592,26/04/2020,IN,Thrissur,temperature,72,23.8,35.0,28.0,122.75
715593,18/06/2020,IN,Thrissur,temperature,72,23.8,33.0,26.0,80.98
715594,20/06/2020,IN,Thrissur,temperature,72,23.8,32.0,27.0,82.74
715595,20/03/2020,IN,Thrissur,humidity,24,59.3,84.1,73.6,620.62
715596,03/05/2020,IN,Thrissur,humidity,49,54.1,88.0,72.8,1042.31
715597,23/05/2020,IN,Thrissur,humidity,70,56.0,100.0,77.3,1930.87
715598,26/05/2020,IN,Thrissur,humidity,72,60.9,98.9,83.0,1275.75
715599,19/04/2020,IN,Thrissur,humidity,62,48.2,94.0,78.9,2103.84
715600,08/01/2020,IN,Thrissur,humidity,24,37.1,87.2,73.9,2257.16
715601,09/01/2020,IN,Thrissur,humidity,24,41.1,89.0,71.9,2606.23
715602,22/02/2020,IN,Thrissur,humidity,10,40.7,75.0,55.3,1257.0
715603,14/03/2020,IN,Thrissur,humidity,24,54.3,95.1,77.7,1785.42
715604,24/03/2020,IN,Thrissur,humidity,24,56.9,89.6,74.8,951.0
715605,14/04/2020,IN,Thrissur,humidity,48,39.0,94.0,74.8,1892.49
715606,10/01/2020,IN,Thrissur,humidity,24,49.5,91.0,69.4,1744.76
715607,27/02/2020,IN,Thrissur,humidity,14,52.1,85.5,81.8,1483.73
715608,09/04/2020,IN,Thrissur,humidity,70,55.0,94.0,76.5,1212.5
715609,25/04/2020,IN,Thrissur,humidity,71,36.2,89.0,71.2,2279.15
715610,29/01/2020,IN,Thrissur,humidity,24,51.4,91.7,80.2,1880.92
715611,03/02/2020,IN,Thrissur,humidity,24,36.3,92.3,70.7,3287.73
715612,05/02/2020,IN,Thrissur,humidity,24,40.7,85.5,72.0,1841.43
715613,07/03/2020,IN,Thrissur,humidity,24,59.5,90.7,74.1,1140.79
715614,26/04/2020,IN,Thrissur,humidity,68,59.0,100.0,84.4,1253.51
715615,27/01/2020,IN,Thrissur,humidity,24,58.4,91.5,75.7,1437.02
715616,02/04/2020,IN,Thrissur,humidity,65,43.5,94.0,76.4,1843.32
715617,17/04/2020,IN,Thrissur,humidity,69,49.0,94.0,73.0,1574.06
715618,16/05/2020,IN,Thrissur,humidity,55,64.7,96.1,85.2,869.7
715619,22/05/2020,IN,Thrissur,humidity,70,59.0,99.0,86.4,1516.46
715620,29/06/2020,IN,Thrissur,humidity,39,61.6,100.0,89.8,1243.86
715621,02/05/2020,IN,Thrissur,humidity,64,55.9,94.0,73.9,1363.89
715622,13/05/2020,IN,Thrissur,humidity,67,59.7,98.9,83.0,1161.76
715623,14/05/2020,IN,Thrissur,humidity,50,55.6,94.0,80.5,1350.01
715624,10/06/2020,IN,Thrissur,humidity,72,65.3,100.0,87.4,909.2
715625,13/06/2020,IN,Thrissur,humidity,72,62.0,100.0,88.0,1317.08
715626,17/06/2020,IN,Thrissur,humidity,69,64.0,99.0,88.4,928.05
715627,03/03/2020,IN,Thrissur,humidity,2,88.4,89.1,88.4,2.45
715628,04/03/2020,IN,Thrissur,humidity,6,74.4,82.8,77.1,91.72
715629,26/06/2020,IN,Thrissur,humidity,72,62.2,100.0,90.3,840.91
715630,03/01/2020,IN,Thrissur,humidity,13,48.1,86.3,72.4,2131.66
715631,05/01/2020,IN,Thrissur,humidity,24,57.6,94.0,75.8,1422.61
715632,20/01/2020,IN,Thrissur,humidity,24,41.2,98.8,77.5,4624.78
715633,25/01/2020,IN,Thrissur,humidity,24,28.7,84.4,71.0,3177.36
715634,02/02/2020,IN,Thrissur,humidity,24,42.2,87.1,70.3,2188.71
715635,16/06/2020,IN,Thrissur,humidity,72,63.8,100.0,88.0,1244.85
715636,06/02/2020,IN,Thrissur,humidity,24,48.0,93.2,80.1,1997.16
715637,13/03/2020,IN,Thrissur,humidity,24,54.9,92.8,77.8,1847.96
715638,10/04/2020,IN,Thrissur,humidity,71,41.0,88.0,70.7,1951.17
715639,07/06/2020,IN,Thrissur,humidity,71,74.0,100.0,90.0,586.27
715640,11/01/2020,IN,Thrissur,humidity,24,32.4,83.9,60.6,2682.26
715641,12/03/2020,IN,Thrissur,humidity,24,66.8,99.0,83.4,1260.69
715642,01/03/2020,IN,Thrissur,humidity,24,36.9,90.1,71.9,2887.12
715643,04/04/2020,IN,Thrissur,humidity,61,47.0,94.0,71.2,1465.6
715644,22/04/2020,IN,Thrissur,humidity,69,52.2,100.0,78.0,1816.03
715645,29/04/2020,IN,Thrissur,humidity,71,50.3,100.0,79.0,1730.67
715646,19/06/2020,IN,Thrissur,humidity,72,72.3,99.0,89.1,486.11
715647,09/02/2020,IN,Thrissur,humidity,11,51.4,86.8,80.4,1394.12
715648,23/03/2020,IN,Thrissur,humidity,24,56.3,91.3,67.6,1107.86
715649,11/04/2020,IN,Thrissur,humidity,72,47.0,94.0,68.4,1443.4
715650,11/05/2020,IN,Thrissur,humidity,72,59.0,98.1,85.0,1216.36
715651,03/06/2020,IN,Thrissur,humidity,70,62.0,100.0,84.9,1581.27
715652,24/06/2020,IN,Thrissur,humidity,72,54.3,99.0,83.0,1685.79
715653,30/01/2020,IN,Thrissur,humidity,24,48.3,94.5,75.7,1922.53
715654,05/03/2020,IN,Thrissur,humidity,24,65.1,98.9,85.7,994.99
715655,16/03/2020,IN,Thrissur,humidity,24,45.9,91.4,76.6,2072.27
715656,05/05/2020,IN,Thrissur,humidity,51,54.9,94.0,77.7,1344.88
715657,29/05/2020,IN,Thrissur,humidity,72,54.0,100.0,83.0,1532.95
715658,19/05/2020,IN,Thrissur,humidity,70,66.1,100.0,89.5,769.72
715659,05/06/2020,IN,Thrissur,humidity,71,64.0,100.0,89.8,1002.28
715660,23/01/2020,IN,Thrissur,humidity,24,39.5,89.2,62.0,3240.58
715661,01/02/2020,IN,Thrissur,humidity,24,38.4,91.6,73.1,2478.86
715662,11/03/2020,IN,Thrissur,humidity,24,60.9,87.8,78.9,879.25
715663,21/03/2020,IN,Thrissur,humidity,24,54.8,91.8,70.4,1300.16
715664,16/04/2020,IN,Thrissur,humidity,72,49.5,94.0,76.1,1623.61
715665,07/05/2020,IN,Thrissur,humidity,60,37.3,100.0,79.5,2658.97
715666,15/06/2020,IN,Thrissur,humidity,63,56.1,99.0,81.0,1826.81
715667,27/05/2020,IN,Thrissur,humidity,71,58.8,99.0,84.5,1154.37
715668,23/06/2020,IN,Thrissur,humidity,59,55.0,100.0,82.7,1508.53
715669,06/01/2020,IN,Thrissur,humidity,24,40.3,96.0,76.2,3417.04
715670,19/01/2020,IN,Thrissur,humidity,24,47.8,93.8,73.1,1550.21
715671,24/02/2020,IN,Thrissur,humidity,24,34.7,86.7,65.3,2738.61
715672,25/02/2020,IN,Thrissur,humidity,24,39.0,85.3,70.7,2123.93
715673,12/04/2020,IN,Thrissur,humidity,64,46.0,91.1,74.0,1620.67
715674,18/04/2020,IN,Thrissur,humidity,72,58.0,94.0,71.7,1123.94
715675,28/06/2020,IN,Thrissur,humidity,72,67.9,99.0,88.6,756.94
715676,15/01/2020,IN,Thrissur,humidity,24,43.2,91.1,70.3,2695.0
715677,23/02/2020,IN,Thrissur,humidity,24,35.1,83.0,63.6,2446.24
715678,20/04/2020,IN,Thrissur,humidity,71,48.8,100.0,76.3,2278.12
715679,10/05/2020,IN,Thrissur,humidity,72,59.0,100.0,79.0,1292.25
715680,18/06/2020,IN,Thrissur,humidity,72,54.4,100.0,85.1,1530.76
715681,29/03/2020,IN,Thrissur,humidity,64,46.0,88.0,69.4,1213.72
715682,07/04/2020,IN,Thrissur,humidity,72,64.1,98.9,83.1,878.95
715683,07/01/2020,IN,Thrissur,humidity,24,41.1,89.4,72.4,2678.32
715684,14/01/2020,IN,Thrissur,humidity,21,42.7,84.8,70.0,1903.1
715685,22/01/2020,IN,Thrissur,humidity,24,30.1,77.7,63.6,2003.13
715686,10/03/2020,IN,Thrissur,humidity,24,62.1,87.0,79.5,890.38
715687,15/03/2020,IN,Thrissur,humidity,24,47.9,95.1,77.5,2519.64
715688,18/03/2020,IN,Thrissur,humidity,24,42.0,96.1,72.4,3182.07
715689,23/04/2020,IN,Thrissur,humidity,63,50.9,94.0,71.8,1481.63
715690,08/05/2020,IN,Thrissur,humidity,71,58.4,94.0,79.0,1005.79
715691,25/05/2020,IN,Thrissur,humidity,70,57.6,99.0,82.3,1126.01
715692,27/04/2020,IN,Thrissur,humidity,70,52.2,100.0,75.4,1949.1
715693,30/04/2020,IN,Thrissur,humidity,71,53.0,94.0,78.0,1649.35
715694,20/05/2020,IN,Thrissur,humidity,64,58.1,100.0,79.0,1702.66
715695,06/06/2020,IN,Thrissur,humidity,65,74.0,100.0,90.9,386.41
715696,12/06/2020,IN,Thrissur,humidity,72,69.3,99.0,90.1,842.76
715697,25/06/2020,IN,Thrissur,humidity,72,55.9,99.0,84.8,1580.58
715698,31/01/2020,IN,Thrissur,humidity,24,47.6,89.1,79.0,1892.29
715699,06/03/2020,IN,Thrissur,humidity,24,58.5,92.6,73.0,1592.76
715700,30/03/2020,IN,Thrissur,humidity,68,46.0,94.0,74.0,1890.72
715701,05/04/2020,IN,Thrissur,humidity,72,53.9,95.1,79.5,1595.97
715702,20/06/2020,IN,Thrissur,humidity,72,57.8,100.0,84.3,1533.37
715703,01/06/2020,IN,Thrissur,humidity,72,61.8,99.0,87.1,1172.06
715704,04/01/2020,IN,Thrissur,humidity,24,60.4,94.1,83.4,1290.83
715705,08/03/2020,IN,Thrissur,humidity,24,60.6,90.4,75.5,888.13
715706,17/03/2020,IN,Thrissur,humidity,24,44.0,94.5,75.0,2322.9
715707,25/03/2020,IN,Thrissur,humidity,24,55.4,89.7,78.1,1231.77
715708,15/05/2020,IN,Thrissur,humidity,54,57.0,100.0,77.6,1240.6
715709,30/05/2020,IN,Thrissur,humidity,72,66.5,98.9,84.5,826.42
715710,09/06/2020,IN,Thrissur,humidity,72,62.9,99.0,87.1,999.93
715711,11/06/2020,IN,Thrissur,humidity,71,64.5,99.0,86.6,863.32
715712,17/01/2020,IN,Thrissur,humidity,24,39.8,86.0,68.8,2134.46
715713,07/02/2020,IN,Thrissur,humidity,24,54.5,98.9,79.5,2262.91
715714,28/03/2020,IN,Thrissur,humidity,48,41.0,88.0,70.0,1829.45
715715,01/04/2020,IN,Thrissur,humidity,72,30.0,94.0,72.2,2707.05
715716,08/04/2020,IN,Thrissur,humidity,69,53.1,96.9,74.0,1641.67
715717,13/04/2020,IN,Thrissur,humidity,48,49.0,94.0,75.3,1698.0
715718,16/01/2020,IN,Thrissur,humidity,24,38.8,89.2,67.9,2540.29
715719,21/06/2020,IN,Thrissur,humidity,69,76.8,100.0,94.0,353.17
715720,18/01/2020,IN,Thrissur,humidity,24,45.9,88.9,71.6,2003.61
715721,28/01/2020,IN,Thrissur,humidity,24,52.9,92.9,75.6,2019.2
715722,04/06/2020,IN,Thrissur,humidity,71,65.6,100.0,89.5,1121.53
715723,08/06/2020,IN,Thrissur,humidity,72,52.6,99.0,79.0,1830.11
715724,12/01/2020,IN,Thrissur,humidity,24,33.1,82.0,62.1,3164.73
715725,08/02/2020,IN,Thrissur,humidity,24,45.2,91.6,73.2,2805.25
715726,09/03/2020,IN,Thrissur,humidity,24,65.2,89.0,76.4,648.38
715727,27/03/2020,IN,Thrissur,humidity,48,36.0,89.1,70.0,2738.73
715728,01/05/2020,IN,Thrissur,humidity,71,51.5,94.0,72.0,1311.76
715729,02/06/2020,IN,Thrissur,humidity,70,74.3,100.0,90.1,483.45
715730,26/03/2020,IN,Thrissur,humidity,36,46.0,92.1,71.1,1797.51
715731,15/04/2020,IN,Thrissur,humidity,62,51.3,94.0,69.6,1573.2
715732,06/05/2020,IN,Thrissur,humidity,56,54.9,100.0,88.0,2068.47
715733,26/02/2020,IN,Thrissur,humidity,20,46.7,91.2,76.7,2151.31
715734,02/03/2020,IN,Thrissur,humidity,13,61.8,87.0,76.7,846.39
715735,18/05/2020,IN,Thrissur,humidity,72,78.6,100.0,94.0,350.15
715736,28/05/2020,IN,Thrissur,humidity,72,57.8,99.0,88.4,1233.32
715737,24/01/2020,IN,Thrissur,humidity,24,40.9,85.6,66.8,1992.56
715738,22/06/2020,IN,Thrissur,humidity,48,67.1,100.0,91.0,948.94
715739,19/03/2020,IN,Thrissur,humidity,24,54.8,92.6,72.8,1442.95
715740,03/04/2020,IN,Thrissur,humidity,61,41.0,94.0,68.4,1624.54
715741,21/04/2020,IN,Thrissur,humidity,71,54.8,100.0,80.7,1896.92
715742,24/04/2020,IN,Thrissur,humidity,72,56.4,94.0,77.6,919.71
715743,24/05/2020,IN,Thrissur,humidity,70,59.0,96.9,79.3,1219.98
715744,14/06/2020,IN,Thrissur,humidity,72,63.2,100.0,89.6,1067.2
715745,22/03/2020,IN,Thrissur,humidity,24,57.0,85.8,75.9,878.18
715746,04/05/2020,IN,Thrissur,humidity,48,51.8,94.0,74.0,1438.96
715747,29/02/2020,IN,Thrissur,humidity,24,49.2,98.9,71.9,2780.76
715748,28/04/2020,IN,Thrissur,humidity,71,54.7,88.4,76.0,1051.08
715749,09/05/2020,IN,Thrissur,humidity,71,58.1,100.0,87.4,1503.52
715750,21/05/2020,IN,Thrissur,humidity,69,65.2,100.0,84.1,1110.54
715751,31/05/2020,IN,Thrissur,humidity,72,59.0,99.0,79.0,1433.25
715752,12/05/2020,IN,Thrissur,humidity,72,58.0,100.0,73.0,1620.31
715753,17/05/2020,IN,Thrissur,humidity,70,59.6,99.0,83.8,1094.32
715754,13/01/2020,IN,Thrissur,humidity,24,39.5,79.4,65.7,1708.08
715755,21/01/2020,IN,Thrissur,humidity,24,37.8,92.0,68.2,3584.59
715756,26/01/2020,IN,Thrissur,humidity,24,41.5,88.8,70.4,2410.92
715757,04/02/2020,IN,Thrissur,humidity,24,34.4,85.7,65.8,2559.15
715758,31/03/2020,IN,Thrissur,humidity,72,34.0,94.0,76.2,2469.68
715759,06/04/2020,IN,Thrissur,humidity,69,53.7,100.0,83.0,2029.28
715760,27/06/2020,IN,Thrissur,humidity,72,64.7,100.0,88.0,970.0
715761,21/06/2020,IN,Thrissur,wind-gust,3,10.2,10.2,10.2,0.0
715762,15/04/2020,IN,Thrissur,wind-gust,3,10.2,10.2,10.2,0.0
715763,26/04/2020,IN,Thrissur,wind-gust,3,12.8,12.8,12.8,0.0
715764,02/05/2020,IN,Thrissur,wind-gust,3,8.7,8.7,8.7,0.0
715765,11/05/2020,IN,Thrissur,wind-gust,3,11.3,11.3,11.3,0.0
715766,05/01/2020,IN,New Delhi,wind-speed,15,0.7,4.3,3.3,11.48
715767,05/05/2020,IN,New Delhi,wind-speed,15,1.0,5.1,2.5,13.18
715768,18/06/2020,IN,New Delhi,wind-speed,24,1.5,4.6,3.0,6.1
715769,28/06/2020,IN,New Delhi,wind-speed,22,1.0,7.7,3.6,50.42
715770,20/05/2020,IN,New Delhi,wind-speed,18,2.3,5.4,3.0,12.29
715771,22/05/2020,IN,New Delhi,wind-speed,13,0.7,5.1,2.5,24.1
715772,31/05/2020,IN,New Delhi,wind-speed,23,1.0,6.6,3.6,21.57
715773,03/06/2020,IN,New Delhi,wind-speed,17,0.7,3.0,1.8,7.62
715774,13/06/2020,IN,New Delhi,wind-speed,21,0.7,5.1,3.0,13.24
715775,28/05/2020,IN,New Delhi,wind-speed,24,2.5,9.7,4.1,22.45
715776,05/06/2020,IN,New Delhi,wind-speed,22,1.0,5.1,2.3,10.49
715777,07/06/2020,IN,New Delhi,wind-speed,20,0.7,6.1,2.5,12.98
715778,06/04/2020,IN,New Delhi,wind-speed,17,0.7,4.8,3.3,16.15
715779,13/04/2020,IN,New Delhi,wind-speed,14,0.7,5.6,2.5,29.84
715780,13/05/2020,IN,New Delhi,wind-speed,20,0.7,4.1,2.0,7.35
715781,16/05/2020,IN,New Delhi,wind-speed,22,0.7,5.4,2.5,16.2
715782,26/05/2020,IN,New Delhi,wind-speed,16,0.7,5.4,4.6,19.01
715783,25/06/2020,IN,New Delhi,wind-speed,17,0.7,5.6,2.0,14.7
715784,06/06/2020,IN,New Delhi,wind-speed,22,1.8,3.6,2.8,2.86
715785,21/06/2020,IN,New Delhi,wind-speed,23,1.0,3.3,2.3,4.64
715786,01/04/2020,IN,New Delhi,wind-speed,21,1.0,4.8,2.5,11.46
715787,20/04/2020,IN,New Delhi,wind-speed,15,0.7,4.6,3.0,13.47
715788,22/04/2020,IN,New Delhi,wind-speed,14,0.7,4.3,2.0,14.22
715789,06/05/2020,IN,New Delhi,wind-speed,23,0.7,5.1,2.0,8.59
715790,25/05/2020,IN,New Delhi,wind-speed,20,0.7,4.6,3.0,15.22
715791,04/01/2020,IN,New Delhi,wind-speed,15,1.0,3.8,2.5,6.08
715792,24/06/2020,IN,New Delhi,wind-speed,24,2.0,6.4,3.8,14.31
715793,23/06/2020,IN,New Delhi,wind-speed,24,2.5,5.1,4.1,5.24
715794,03/04/2020,IN,New Delhi,wind-speed,23,1.0,4.8,2.3,15.6
715795,14/05/2020,IN,New Delhi,wind-speed,17,0.5,6.8,2.0,24.86
715796,15/05/2020,IN,New Delhi,wind-speed,24,0.7,5.4,2.8,20.51
715797,01/06/2020,IN,New Delhi,wind-speed,10,0.7,2.5,2.0,2.8
715798,11/06/2020,IN,New Delhi,wind-speed,15,0.7,3.8,2.8,8.47
715799,29/04/2020,IN,New Delhi,wind-speed,19,0.5,3.3,2.3,5.51
715800,12/06/2020,IN,New Delhi,wind-speed,23,0.5,6.4,2.3,16.06
715801,27/06/2020,IN,New Delhi,wind-speed,24,0.7,7.7,2.8,42.83
715802,15/04/2020,IN,New Delhi,wind-speed,20,0.7,3.6,1.8,8.4
715803,19/05/2020,IN,New Delhi,wind-speed,15,0.7,4.3,2.8,14.36
715804,24/05/2020,IN,New Delhi,wind-speed,23,0.7,6.1,2.8,24.31
715805,08/06/2020,IN,New Delhi,wind-speed,17,0.7,4.3,2.8,10.31
715806,19/06/2020,IN,New Delhi,wind-speed,24,1.5,4.8,3.8,7.74
715807,05/04/2020,IN,New Delhi,wind-speed,18,0.7,3.6,2.3,5.09
715808,19/04/2020,IN,New Delhi,wind-speed,18,1.0,4.6,3.0,8.53
715809,09/05/2020,IN,New Delhi,wind-speed,22,1.5,5.1,2.3,11.39
715810,10/05/2020,IN,New Delhi,wind-speed,24,0.7,5.4,3.6,16.2
715811,17/06/2020,IN,New Delhi,wind-speed,24,2.5,5.6,4.1,6.93
715812,09/06/2020,IN,New Delhi,wind-speed,19,0.7,4.8,2.3,16.65
715813,30/03/2020,IN,New Delhi,wind-speed,24,1.5,5.1,2.8,12.28
715814,31/03/2020,IN,New Delhi,wind-speed,24,1.5,5.6,2.5,9.22
715815,11/04/2020,IN,New Delhi,wind-speed,16,1.5,4.8,2.8,11.49
715816,12/04/2020,IN,New Delhi,wind-speed,24,1.5,5.1,3.0,12.23
715817,01/05/2020,IN,New Delhi,wind-speed,19,0.7,4.6,3.8,17.08
715818,09/04/2020,IN,New Delhi,wind-speed,20,1.5,4.8,2.8,11.54
715819,10/04/2020,IN,New Delhi,wind-speed,18,0.7,3.0,2.0,3.79
715820,28/04/2020,IN,New Delhi,wind-speed,20,1.5,4.3,3.0,7.07
715821,17/05/2020,IN,New Delhi,wind-speed,16,0.7,5.1,2.0,20.68
715822,22/06/2020,IN,New Delhi,wind-speed,24,1.5,5.4,2.3,6.69
715823,08/04/2020,IN,New Delhi,wind-speed,23,1.0,5.1,3.6,14.21
715824,23/04/2020,IN,New Delhi,wind-speed,15,1.0,7.7,2.0,30.59
715825,30/04/2020,IN,New Delhi,wind-speed,23,0.7,3.8,2.0,3.96
715826,30/05/2020,IN,New Delhi,wind-speed,23,1.5,6.1,3.8,8.88
715827,16/06/2020,IN,New Delhi,wind-speed,24,0.7,5.4,2.5,14.65
715828,10/06/2020,IN,New Delhi,wind-speed,12,1.8,6.4,2.5,17.18
715829,26/06/2020,IN,New Delhi,wind-speed,19,1.0,5.6,3.8,26.31
715830,07/04/2020,IN,New Delhi,wind-speed,24,1.0,5.6,3.6,20.63
715831,21/04/2020,IN,New Delhi,wind-speed,17,0.7,4.6,2.8,14.34
715832,26/04/2020,IN,New Delhi,wind-speed,24,1.2,6.1,3.3,19.09
715833,27/04/2020,IN,New Delhi,wind-speed,24,2.0,6.1,4.6,10.95
715834,03/05/2020,IN,New Delhi,wind-speed,12,2.0,5.1,3.6,10.83
715835,02/05/2020,IN,New Delhi,wind-speed,12,4.3,5.6,4.6,2.62
715836,08/05/2020,IN,New Delhi,wind-speed,24,0.7,4.1,2.3,6.31
715837,04/06/2020,IN,New Delhi,wind-speed,15,1.0,4.6,3.0,8.96
715838,03/01/2020,IN,New Delhi,wind-speed,7,1.5,2.5,2.3,1.42
715839,14/04/2020,IN,New Delhi,wind-speed,15,0.7,2.5,1.8,2.34
715840,16/04/2020,IN,New Delhi,wind-speed,23,0.7,4.3,2.5,7.99
715841,18/04/2020,IN,New Delhi,wind-speed,24,2.3,5.1,3.0,7.42
715842,24/04/2020,IN,New Delhi,wind-speed,14,1.5,2.5,2.0,1.11
715843,18/05/2020,IN,New Delhi,wind-speed,15,0.7,5.4,3.0,25.85
715844,23/05/2020,IN,New Delhi,wind-speed,18,1.0,5.9,2.5,19.21
715845,20/06/2020,IN,New Delhi,wind-speed,23,1.0,5.1,3.0,13.13
715846,02/04/2020,IN,New Delhi,wind-speed,24,2.0,6.1,2.8,22.33
