Date,Country,City,Specie,count,min,max,median,variance
30/05/2015,IN,Bengaluru,co,49,0.7,44.9,4.5,904.54
31/05/2015,IN,Bengaluru,co,32,0.2,64.9,13.2,2371.95
01/06/2015,IN,Bengaluru,co,33,2.6,180.9,12.6,9338.98
02/06/2015,IN,Bengaluru,co,45,0.6,22.2,4.5,435.09
03/06/2015,IN,Bengaluru,co,41,0.1,24.3,5.8,331.2
04/06/2015,IN,Bengaluru,co,53,0.8,368.8,5.9,47417.6
05/06/2015,IN,Bengaluru,co,57,0.2,20.6,3.4,156.54
06/06/2015,IN,Bengaluru,co,49,0.2,24.3,4.2,321.54
07/06/2015,IN,Bengaluru,co,31,0.1,24.9,3.7,406.29
08/06/2015,IN,Bengaluru,co,56,0.7,22.5,3.8,288.78
09/06/2015,IN,Bengaluru,co,51,0.1,21,5.5,193.65
10/06/2015,IN,Bengaluru,co,56,0.1,30.7,6.1,635.82
11/06/2015,IN,Bengaluru,co,43,0.2,29.7,6.3,504.79
12/06/2015,IN,Bengaluru,co,44,0.2,23.5,3.7,347.11
13/06/2015,IN,Bengaluru,co,50,0.1,27.5,4.7,391.39
14/06/2015,IN,Bengaluru,co,21,0.1,26.9,11.5,752.14
15/06/2015,IN,Bengaluru,co,30,0.3,28,10.8,436.41
16/06/2015,IN,Bengaluru,co,45,0.2,27.4,5.7,575.74
17/06/2015,IN,Bengaluru,co,52,0.1,31.3,4,569.8
18/06/2015,IN,Bengaluru,co,40,0.6,262.7,3.5,16798.2
19/06/2015,IN,Bengaluru,co,40,0.2,20.5,4,215.58
20/06/2015,IN,Bengaluru,co,33,1.1,25.8,6.4,321.41
21/06/2015,IN,Bengaluru,co,26,1,275.7,18.8,29924.7
22/06/2015,IN,Bengaluru,co,35,0.2,95.2,15.4,3757.58
23/06/2015,IN,Bengaluru,co,57,0.1,47.1,9.6,804.14
24/06/2015,IN,Bengaluru,co,26,0.2,26.7,3.2,607.38
25/06/2015,IN,Bengaluru,co,42,0.6,39.3,7.9,669.8
26/06/2015,IN,Bengaluru,co,45,0.1,31.6,5.2,575.29
27/06/2015,IN,Bengaluru,co,33,0.2,19.3,3,183.24
28/06/2015,IN,Bengaluru,co,30,0.2,26,4.1,775.62
29/06/2015,IN,Bengaluru,co,20,0.1,43.8,2.5,1645.91
30/06/2015,IN,Bengaluru,co,25,0.3,58.5,12.3,3732.5
01/07/2015,IN,Bengaluru,co,42,0.5,34.4,6.2,476.74
02/07/2015,IN,Bengaluru,co,33,0.1,74.2,7.2,2117.07
03/07/2015,IN,Bengaluru,co,46,0.2,21.9,4.2,299.07
04/07/2015,IN,Bengaluru,co,25,0.1,11.3,1.3,66.87
05/07/2015,IN,Bengaluru,co,32,0.3,21.6,3.6,241.79
01/01/2015,IN,Chennai,co,10,7.1,17.8,10.9,96.38
02/01/2015,IN,Chennai,co,10,8.3,19.7,12.8,105.72
05/01/2015,IN,Chennai,co,5,0.1,24.3,15,765.4
06/01/2015,IN,Chennai,co,7,1.2,16.8,10.3,319.88
07/01/2015,IN,Chennai,co,13,0.2,20.8,15,397.77
08/01/2015,IN,Chennai,co,2,0.1,14.8,0.1,1080.45
09/01/2015,IN,Chennai,co,2,0.2,16.4,0.2,1312.2
11/01/2015,IN,Chennai,co,5,6.9,71.4,13.6,7144.82
12/01/2015,IN,Chennai,co,13,0.5,25.7,16.4,667.03
13/01/2015,IN,Chennai,co,15,0.1,324.7,13.9,65523.2
14/01/2015,IN,Chennai,co,10,0.1,23.8,13,567.94
15/01/2015,IN,Chennai,co,10,5.2,18.6,14.1,291.11
16/01/2015,IN,Chennai,co,14,0.3,21.1,13.9,399.02
19/01/2015,IN,Chennai,co,2,13.6,33.7,13.6,2020.05
21/01/2015,IN,Chennai,co,3,0.3,44,13.7,5012.23
22/01/2015,IN,Chennai,co,2,17.2,51.5,17.2,5882.45
23/01/2015,IN,Chennai,co,2,0.4,14.2,0.4,952.2
27/01/2015,IN,Chennai,co,12,0.5,20,16.6,372.97
28/01/2015,IN,Chennai,co,14,0.2,19.8,8.9,244.97
29/01/2015,IN,Chennai,co,9,0.3,19.3,9.7,270.52
30/01/2015,IN,Chennai,co,3,0.4,220.2,17.7,149363
31/01/2015,IN,Chennai,co,4,3.8,236.7,19.6,123609
02/02/2015,IN,Chennai,co,13,0.3,17,13,233.06
03/02/2015,IN,Chennai,co,9,0.4,14.8,10.9,188.61
04/02/2015,IN,Chennai,co,5,0.3,10.2,6,138.98
05/02/2015,IN,Chennai,co,14,1,24.3,9.4,405.76
06/02/2015,IN,Chennai,co,2,0.3,16.1,0.3,1248.2
09/02/2015,IN,Chennai,co,2,1,30.7,1,4410.45
10/02/2015,IN,Chennai,co,2,0.1,17,0.1,1428.05
11/02/2015,IN,Chennai,co,2,1,24.3,1,2714.45
12/02/2015,IN,Chennai,co,16,0.3,34.6,16.4,949.58
13/02/2015,IN,Chennai,co,7,0.4,30.4,14,930.56
16/02/2015,IN,Chennai,co,2,0.5,10.3,0.5,480.2
18/02/2015,IN,Chennai,co,3,0.1,246.4,7.7,196165
19/02/2015,IN,Chennai,co,2,0.2,246.5,0.2,303318
20/02/2015,IN,Chennai,co,3,0.1,248.6,17.6,192366
21/02/2015,IN,Chennai,co,10,0.2,18.4,8.7,297.1
22/02/2015,IN,Chennai,co,10,5,18.9,10.3,199.29
23/02/2015,IN,Chennai,co,2,0.4,12.3,0.4,708.05
24/02/2015,IN,Chennai,co,4,0.1,21.3,5.9,944.67
25/02/2015,IN,Chennai,co,3,0.3,78.2,21.5,16221.2
26/02/2015,IN,Chennai,co,2,0.2,0.2,0.2,0
02/03/2015,IN,Chennai,co,2,0.5,13,0.5,781.25
10/03/2015,IN,Chennai,co,10,0.9,31.8,15.9,954.23
11/03/2015,IN,Chennai,co,12,4.8,25.1,19.6,587.74
12/03/2015,IN,Chennai,co,2,0.2,12.1,0.2,708.05
13/03/2015,IN,Chennai,co,22,0.3,30.4,15.9,561.86
14/03/2015,IN,Chennai,co,2,10.1,21.5,10.1,649.8
15/03/2015,IN,Chennai,co,7,10.7,22.4,16.5,185.86
18/03/2015,IN,Chennai,co,2,0.2,22,0.2,2376.2
19/03/2015,IN,Chennai,co,2,0.5,17.4,0.5,1428.05
23/03/2015,IN,Chennai,co,2,3.5,5.3,3.5,16.2
25/03/2015,IN,Chennai,co,4,0.3,52.7,19.9,4740.67
26/03/2015,IN,Chennai,co,7,0.2,57.2,16.3,3711.18
27/03/2015,IN,Chennai,co,12,0.1,39.2,18,1151.3
28/03/2015,IN,Chennai,co,18,8.9,44.5,23.2,834.04
30/03/2015,IN,Chennai,co,10,0.2,28.9,19.9,816.89
31/03/2015,IN,Chennai,co,6,0.3,21.1,13.7,520.55
01/04/2015,IN,Chennai,co,14,0.1,27.4,18.3,556.93
02/04/2015,IN,Chennai,co,12,0.2,36.1,13.5,971.52
03/04/2015,IN,Chennai,co,10,15.3,22.6,18.4,69.17
04/04/2015,IN,Chennai,co,12,7.9,39.1,22,848.26
05/04/2015,IN,Chennai,co,11,9.7,30.2,17.2,596.89
06/04/2015,IN,Chennai,co,8,0.1,29.5,8.1,1056.1
07/04/2015,IN,Chennai,co,17,2.2,252,15.2,107490
08/04/2015,IN,Chennai,co,7,8,18.7,14.4,207.19
09/04/2015,IN,Chennai,co,16,0.2,32,16.4,566.86
10/04/2015,IN,Chennai,co,13,2.5,252.8,16.7,44050.7
11/04/2015,IN,Chennai,co,10,12.1,25.3,19,168.47
12/04/2015,IN,Chennai,co,6,9.3,15.9,12.4,66.67
13/04/2015,IN,Chennai,co,11,0.1,256,14.2,53705.1
14/04/2015,IN,Chennai,co,10,3.8,29.4,16.1,960.17
15/04/2015,IN,Chennai,co,2,0.2,14.5,0.2,1022.45
16/04/2015,IN,Chennai,co,14,9.6,256.9,18.7,73995.7
17/04/2015,IN,Chennai,co,4,6.9,17.9,12.7,215.09
18/04/2015,IN,Chennai,co,12,6.1,31.9,12.2,537.21
19/04/2015,IN,Chennai,co,14,7.7,269.5,15.6,46361.3
20/04/2015,IN,Chennai,co,12,0.2,34.3,17.8,886.89
21/04/2015,IN,Chennai,co,3,6.2,13.9,7.8,165.1
22/04/2015,IN,Chennai,co,7,0.1,25.9,11.3,612.79
23/04/2015,IN,Chennai,co,3,0.1,4.3,3.6,50.63
24/04/2015,IN,Chennai,co,7,0.2,11.8,5.7,124.72
25/04/2015,IN,Chennai,co,4,0.2,250.9,4.4,151342
26/04/2015,IN,Chennai,co,3,7.5,249.9,20.3,186063
27/04/2015,IN,Chennai,co,13,7.5,260.3,17.7,108870
28/04/2015,IN,Chennai,co,9,0.1,259.2,34.6,141022
29/04/2015,IN,Chennai,co,6,0.1,251.3,23.7,89766.5
30/04/2015,IN,Chennai,co,12,0.1,40.7,10.6,1291.7
01/05/2015,IN,Chennai,co,14,5.1,249.3,16.5,99029.8
02/05/2015,IN,Chennai,co,11,0.2,249.7,15.5,141175
03/05/2015,IN,Chennai,co,12,0.1,19,13.4,280.69
04/05/2015,IN,Chennai,co,12,7.4,19.7,10.9,193.46
05/05/2015,IN,Chennai,co,7,8.4,24.4,12.4,264.98
06/05/2015,IN,Chennai,co,16,0.1,299.3,13,95655.5
07/05/2015,IN,Chennai,co,15,0.1,28.5,8.2,529.01
08/05/2015,IN,Chennai,co,9,0.2,254.5,12.1,66878.2
09/05/2015,IN,Chennai,co,14,1.3,249.8,15.9,40095.3
10/05/2015,IN,Chennai,co,25,3.8,25.7,16.9,170.22
11/05/2015,IN,Chennai,co,32,3,23.5,16,261.55
12/05/2015,IN,Chennai,co,17,5.6,35.4,15.2,376.04
13/05/2015,IN,Chennai,co,20,4.5,30,15,423.94
14/05/2015,IN,Chennai,co,96,6,409.8,15.8,43428
15/05/2015,IN,Chennai,co,96,3.3,78.1,12.5,1286.9
16/05/2015,IN,Chennai,co,96,6,164.5,12.9,4239.38
17/05/2015,IN,Chennai,co,95,0.4,294.7,11.4,16341.5
18/05/2015,IN,Chennai,co,92,0.4,51.9,14.7,761.46
19/05/2015,IN,Chennai,co,96,0.4,125.6,14.9,1776.35
20/05/2015,IN,Chennai,co,96,0.4,287.7,12.7,9083.99
21/05/2015,IN,Chennai,co,96,3.7,59.7,21.7,1894.66
22/05/2015,IN,Chennai,co,96,2.9,72,37.6,3887.89
23/05/2015,IN,Chennai,co,96,0.6,61,16.1,3127.48
24/05/2015,IN,Chennai,co,96,0.6,37.6,2.4,892.45
25/05/2015,IN,Chennai,co,92,0.2,265.3,16.7,14961.5
26/05/2015,IN,Chennai,co,96,0.6,297.6,18.8,26899.7
27/05/2015,IN,Chennai,co,96,0.6,409.8,17.9,81882.9
28/05/2015,IN,Chennai,co,77,0.2,49.7,13.4,868.72
29/05/2015,IN,Chennai,co,96,8.2,26.9,10.7,213.85
30/05/2015,IN,Chennai,co,90,0.6,42.7,11.5,652.6
31/05/2015,IN,Chennai,co,96,7.3,39.8,11.2,316.42
01/06/2015,IN,Chennai,co,96,7.1,29,12,264.67
02/06/2015,IN,Chennai,co,81,0.2,92.2,12.7,2295.67
03/06/2015,IN,Chennai,co,96,0.6,24.2,11.6,182.08
04/06/2015,IN,Chennai,co,96,7.1,35.6,11.6,216.27
05/06/2015,IN,Chennai,co,96,7.8,32.1,12.7,256.22
06/06/2015,IN,Chennai,co,78,0.6,31.1,12.7,397.24
07/06/2015,IN,Chennai,co,78,0.8,70.1,13.2,1089.03
08/06/2015,IN,Chennai,co,96,5.8,127.4,15.4,1845.23
09/06/2015,IN,Chennai,co,84,0.4,94.2,15,1258.17
10/06/2015,IN,Chennai,co,96,3.7,235.1,15.8,18871.2
11/06/2015,IN,Chennai,co,70,0.2,210,18.2,5922.56
12/06/2015,IN,Chennai,co,88,4.4,30.6,16.5,209.7
13/06/2015,IN,Chennai,co,96,1.7,254,16.9,6035.61
14/06/2015,IN,Chennai,co,96,6.6,60.3,14.7,954.65
15/06/2015,IN,Chennai,co,96,0.6,269.9,17.6,10151.4
16/06/2015,IN,Chennai,co,96,6.2,29.1,15.6,333.76
17/06/2015,IN,Chennai,co,90,0.3,132.2,16.9,3414.43
18/06/2015,IN,Chennai,co,92,0.2,36.9,15.4,558.24
19/06/2015,IN,Chennai,co,96,5.5,216.5,18.1,10314.2
20/06/2015,IN,Chennai,co,84,5.3,78.5,17,843.95
21/06/2015,IN,Chennai,co,96,0.6,81.1,12.9,858.03
22/06/2015,IN,Chennai,co,94,0.6,256.9,17.9,15208.3
23/06/2015,IN,Chennai,co,95,0.6,222,16.5,5772.91
24/06/2015,IN,Chennai,co,63,0.3,44.1,21.7,774.04
25/06/2015,IN,Chennai,co,89,10,222.9,19.6,9337.77
26/06/2015,IN,Chennai,co,91,6.8,200.4,21.4,4438.29
27/06/2015,IN,Chennai,co,79,6.4,30,20.3,179.83
28/06/2015,IN,Chennai,co,64,1.3,31.8,19.6,459.75
29/06/2015,IN,Chennai,co,73,0.4,35.5,19.6,495.51
30/06/2015,IN,Chennai,co,95,0.7,44.9,20.3,557.65
01/07/2015,IN,Chennai,co,95,1.1,209.1,20.3,8511.15
02/07/2015,IN,Chennai,co,94,1.1,55.8,16.9,633.48
03/07/2015,IN,Chennai,co,86,0.4,31.8,16.7,565.95
04/07/2015,IN,Chennai,co,70,0.4,30.4,4.2,1005.89
05/07/2015,IN,Chennai,co,96,0.6,33.6,16.7,626.94
01/01/2015,IN,Delhi,co,89,1.1,101.6,20.8,4914.86
02/01/2015,IN,Delhi,co,107,1.9,66.8,12.7,1971.62
03/01/2015,IN,Delhi,co,96,3.8,40.7,14.3,498.44
04/01/2015,IN,Delhi,co,81,2.8,24,12.6,266.27
05/01/2015,IN,Delhi,co,76,3.7,29.4,13.1,331.47
06/01/2015,IN,Delhi,co,113,4.6,28.5,14.5,277.12
07/01/2015,IN,Delhi,co,114,3.1,35.9,17.2,441.25
08/01/2015,IN,Delhi,co,107,1.1,31.2,17.8,356.4
09/01/2015,IN,Delhi,co,122,0.5,36.6,16.3,394.12
10/01/2015,IN,Delhi,co,126,4.6,52.6,15.7,1247.38
11/01/2015,IN,Delhi,co,98,4.6,42.5,20.3,747.88
12/01/2015,IN,Delhi,co,117,0.9,44.5,18,540.29
13/01/2015,IN,Delhi,co,75,5.9,37.1,18.7,395.53
14/01/2015,IN,Delhi,co,119,1.3,40.2,17.7,732.78
15/01/2015,IN,Delhi,co,91,2.8,88,20.8,2284.3
16/01/2015,IN,Delhi,co,119,1.9,85.1,20.8,2047.18
17/01/2015,IN,Delhi,co,121,1,82.3,18.1,2521.12
18/01/2015,IN,Delhi,co,107,0.6,68.9,20.8,2399.48
19/01/2015,IN,Delhi,co,94,1,48.8,18.9,533.45
20/01/2015,IN,Delhi,co,118,1,28.1,13.1,352.52
21/01/2015,IN,Delhi,co,94,5.1,29,15.9,407.35
22/01/2015,IN,Delhi,co,82,5.8,29,13.9,277.61
23/01/2015,IN,Delhi,co,71,2.3,29.4,11.7,327.27
24/01/2015,IN,Delhi,co,103,4.6,38,10.9,354.8
25/01/2015,IN,Delhi,co,106,3.7,25.7,10.9,248.86
26/01/2015,IN,Delhi,co,73,3.7,21.7,11.5,140.47
27/01/2015,IN,Delhi,co,62,4.6,23.9,12.7,326.45
28/01/2015,IN,Delhi,co,110,3.2,59.5,11.3,622.49
29/01/2015,IN,Delhi,co,114,1.8,40.7,12.2,602.6
30/01/2015,IN,Delhi,co,105,2.3,28.4,10.9,332.9
31/01/2015,IN,Delhi,co,126,3.7,70.1,12.2,1421.51
01/02/2015,IN,Delhi,co,78,3.7,49.3,21.3,1586.13
02/02/2015,IN,Delhi,co,124,1.4,30.8,14.5,330.71
03/02/2015,IN,Delhi,co,117,0.2,28.1,15.4,325.86
04/02/2015,IN,Delhi,co,83,0.6,28.1,11.8,380.46
05/02/2015,IN,Delhi,co,77,2.8,46.1,11.3,949.03
06/02/2015,IN,Delhi,co,76,0.6,54.6,16.3,1693.25
07/02/2015,IN,Delhi,co,86,0.2,53.6,15.9,1550.74
08/02/2015,IN,Delhi,co,57,1.1,57.5,16.3,1177.21
09/02/2015,IN,Delhi,co,75,1,38.8,15,644.07
10/02/2015,IN,Delhi,co,112,1,55,17.2,918.55
11/02/2015,IN,Delhi,co,136,1.9,41.2,16.8,864.62
12/02/2015,IN,Delhi,co,145,1,34.7,12.7,659.59
13/02/2015,IN,Delhi,co,128,1,96.1,15,2259.81
14/02/2015,IN,Delhi,co,124,1,71.6,18.1,2638.51
15/02/2015,IN,Delhi,co,135,3.7,364.8,19,10075.6
16/02/2015,IN,Delhi,co,138,1,50.2,11.1,689.11
17/02/2015,IN,Delhi,co,144,1.1,57.3,15,1212.44
18/02/2015,IN,Delhi,co,120,0.5,56.1,17.8,1293.34
19/02/2015,IN,Delhi,co,131,0.5,32.6,13.6,409.19
20/02/2015,IN,Delhi,co,133,1,278.9,13.1,5634.18
21/02/2015,IN,Delhi,co,111,2.8,35,12.7,417.37
22/02/2015,IN,Delhi,co,77,1.7,22.5,9.1,355.94
23/02/2015,IN,Delhi,co,88,5.5,52,15.9,821.86
24/02/2015,IN,Delhi,co,126,2.2,39,15.4,739.19
25/02/2015,IN,Delhi,co,132,0.5,361.2,12.7,9545.06
26/02/2015,IN,Delhi,co,114,1,26.2,9.5,355.54
27/02/2015,IN,Delhi,co,122,1.9,368.6,11.1,11046.8
28/02/2015,IN,Delhi,co,135,1.9,62.1,14,661.29
01/03/2015,IN,Delhi,co,59,0.8,22.3,7.5,561.31
02/03/2015,IN,Delhi,co,107,0.4,33.7,8.9,483.86
03/03/2015,IN,Delhi,co,140,0.1,218.9,9,3654.77
04/03/2015,IN,Delhi,co,125,1,56.8,8.7,879.79
05/03/2015,IN,Delhi,co,128,1.9,68.2,10.9,1806.13
06/03/2015,IN,Delhi,co,90,1,61.1,8.2,1431.53
07/03/2015,IN,Delhi,co,110,0.5,23.5,8.3,353.64
08/03/2015,IN,Delhi,co,150,1.5,26.2,7.7,315.71
09/03/2015,IN,Delhi,co,99,1,27.9,7.3,386.22
10/03/2015,IN,Delhi,co,95,3.7,30.8,8.2,448.05
11/03/2015,IN,Delhi,co,112,3,39.1,8.5,502.03
12/03/2015,IN,Delhi,co,100,2.8,53.1,9.1,946.84
13/03/2015,IN,Delhi,co,136,2.8,41.8,9.5,488.63
14/03/2015,IN,Delhi,co,153,1,23.5,9.1,284.84
15/03/2015,IN,Delhi,co,116,1,20.3,8.9,272.85
16/03/2015,IN,Delhi,co,128,1.9,37.2,9.1,308.32
17/03/2015,IN,Delhi,co,140,0.3,26.2,8.6,306.41
18/03/2015,IN,Delhi,co,97,1.9,22.4,8.3,199.49
19/03/2015,IN,Delhi,co,106,1.9,37.4,8.3,654.28
20/03/2015,IN,Delhi,co,130,0.1,64.8,8.6,819.24
21/03/2015,IN,Delhi,co,136,1,41.5,8.6,539.43
22/03/2015,IN,Delhi,co,101,1.9,27.9,9.1,321.76
23/03/2015,IN,Delhi,co,55,1.1,33.8,9.1,575.34
24/03/2015,IN,Delhi,co,108,1,45.2,8.9,771.97
25/03/2015,IN,Delhi,co,118,3.7,41.8,10.3,484.99
26/03/2015,IN,Delhi,co,106,1,52.9,9.1,910.93
27/03/2015,IN,Delhi,co,130,1,36.4,8.6,580.12
28/03/2015,IN,Delhi,co,74,1,281.1,8.9,11003.4
29/03/2015,IN,Delhi,co,42,1,30.5,10.1,458.42
30/03/2015,IN,Delhi,co,77,3,23.1,8.6,226.92
31/03/2015,IN,Delhi,co,68,1.8,27.9,11.8,360.54
01/04/2015,IN,Delhi,co,76,0.2,36.7,11.2,759.54
02/04/2015,IN,Delhi,co,121,0.1,25.1,9.5,200.4
03/04/2015,IN,Delhi,co,102,2.7,27.2,10,232.26
04/04/2015,IN,Delhi,co,131,0.1,113.8,8.8,1109.03
05/04/2015,IN,Delhi,co,120,1,50.2,9.1,648.42
06/04/2015,IN,Delhi,co,123,1,57.9,10.4,856.9
07/04/2015,IN,Delhi,co,120,0.2,26.5,8.6,298.86
08/04/2015,IN,Delhi,co,100,1,24.9,8.2,333.96
09/04/2015,IN,Delhi,co,120,1,27.2,7.7,296.55
10/04/2015,IN,Delhi,co,99,0.3,50.6,9.6,994.64
11/04/2015,IN,Delhi,co,105,0.2,37.1,8.4,769.91
12/04/2015,IN,Delhi,co,70,0.2,24.3,10,353.28
13/04/2015,IN,Delhi,co,104,0.4,32.8,8.8,411.73
14/04/2015,IN,Delhi,co,137,1,32.1,9.5,335.8
15/04/2015,IN,Delhi,co,114,1.9,24.2,9.4,219.99
16/04/2015,IN,Delhi,co,126,2,42.2,9.4,260.46
