Date,Country,City,Specie,count,min,max,median,variance
10/02/2018,IN,Bengaluru,co,144,0.8,17.8,11.3,187.3
11/02/2018,IN,Bengaluru,co,104,1.9,46.3,9.1,559.77
12/02/2018,IN,Bengaluru,co,105,1.7,18.8,12.3,213.73
13/02/2018,IN,Bengaluru,co,138,1.7,27.5,11.4,232.54
14/02/2018,IN,Bengaluru,co,144,2.2,18.5,10.3,162.64
15/02/2018,IN,Bengaluru,co,143,0.6,23.4,10.9,201.81
16/02/2018,IN,Bengaluru,co,138,0.8,21.3,10.5,193.35
17/02/2018,IN,Bengaluru,co,140,0.4,22.6,12.2,227.61
18/02/2018,IN,Bengaluru,co,144,1,21.7,9.8,215.49
19/02/2018,IN,Bengaluru,co,142,0.6,30.4,10.3,255.37
20/02/2018,IN,Bengaluru,co,131,2.6,37.6,11.1,240.11
21/02/2018,IN,Bengaluru,co,138,1.3,30.4,10.6,212.56
22/02/2018,IN,Bengaluru,co,135,1.1,19,10,189.24
23/02/2018,IN,Bengaluru,co,130,0.8,22.8,10.3,199.76
24/02/2018,IN,Bengaluru,co,135,1.3,69.4,10.7,454.01
25/02/2018,IN,Bengaluru,co,112,1,37.6,10.8,323.09
26/02/2018,IN,Bengaluru,co,137,0.6,29,10.2,243.87
27/02/2018,IN,Bengaluru,co,139,0.2,20.3,9.2,211.36
28/02/2018,IN,Bengaluru,co,133,0.2,66.2,10,1067.99
01/03/2018,IN,Bengaluru,co,131,0.4,25.3,9.4,184.5
02/03/2018,IN,Bengaluru,co,118,1.3,23.1,9.3,167
03/03/2018,IN,Bengaluru,co,127,0.8,21,10.8,171.7
04/03/2018,IN,Bengaluru,co,124,1.1,35.5,11.8,210.11
05/03/2018,IN,Bengaluru,co,144,0.2,42,10,348.17
06/03/2018,IN,Bengaluru,co,144,1.1,39.1,8.5,299.47
07/03/2018,IN,Bengaluru,co,144,1.1,21,9.4,204.21
08/03/2018,IN,Bengaluru,co,122,2,66.8,10.3,810.54
09/03/2018,IN,Bengaluru,co,134,2.2,47.7,11.1,345.06
10/03/2018,IN,Bengaluru,co,135,2.6,22.5,10.9,144.67
11/03/2018,IN,Bengaluru,co,118,0.8,30.4,10.5,228.92
12/03/2018,IN,Bengaluru,co,127,1.9,48.5,12.3,343.1
13/03/2018,IN,Bengaluru,co,134,1.5,23.2,12,281.29
14/03/2018,IN,Bengaluru,co,136,0.2,32.6,11.1,265.27
15/03/2018,IN,Bengaluru,co,137,1.1,42.7,10.7,315.43
16/03/2018,IN,Bengaluru,co,143,2.4,24,9.8,241.73
17/03/2018,IN,Bengaluru,co,128,2.2,31.1,9.3,260.56
18/03/2018,IN,Bengaluru,co,96,0.8,29.7,7.5,417.44
19/03/2018,IN,Bengaluru,co,96,2,18.1,7.1,196.12
20/03/2018,IN,Bengaluru,co,119,0.2,86.4,8.5,5112.81
21/03/2018,IN,Bengaluru,co,87,0.1,66.2,5.7,1145.9
22/03/2018,IN,Bengaluru,co,94,0.1,86.4,6.6,4385.11
23/03/2018,IN,Bengaluru,co,120,0.2,86.4,7.5,2316.57
24/03/2018,IN,Bengaluru,co,127,1.3,47.7,7.4,361.85
25/03/2018,IN,Bengaluru,co,44,3.8,19.6,7.1,207.87
26/03/2018,IN,Bengaluru,co,27,3.1,11.6,6.6,47.41
27/03/2018,IN,Bengaluru,co,36,1.3,15.9,6.7,123.3
28/03/2018,IN,Bengaluru,co,31,5.7,31.1,8.1,323.96
29/03/2018,IN,Bengaluru,co,53,1,34,9.1,561.53
30/03/2018,IN,Bengaluru,co,71,2.6,26.1,8,205.61
31/03/2018,IN,Bengaluru,co,64,6,25.3,8.4,188.49
01/04/2018,IN,Bengaluru,co,50,0.4,36.2,7.1,376.03
02/04/2018,IN,Bengaluru,co,56,5.5,38.4,7.1,305.25
03/04/2018,IN,Bengaluru,co,65,3.3,49.2,9.1,552.73
04/04/2018,IN,Bengaluru,co,63,4.2,22.5,7.5,159.52
05/04/2018,IN,Bengaluru,co,68,0.4,48.5,8.2,609.41
06/04/2018,IN,Bengaluru,co,68,2.6,23.2,8.4,235.89
07/04/2018,IN,Bengaluru,co,62,2,18.1,7.3,134.85
08/04/2018,IN,Bengaluru,co,41,2.2,10.2,6.7,30.46
09/04/2018,IN,Bengaluru,co,34,2.6,9.3,6.8,16.53
10/04/2018,IN,Bengaluru,co,51,1.1,21,7.6,159.36
11/04/2018,IN,Bengaluru,co,56,5.1,26.1,8.4,185.46
12/04/2018,IN,Bengaluru,co,69,4.4,25.3,7.6,180.69
13/04/2018,IN,Bengaluru,co,83,3.7,23.9,7.1,187.56
14/04/2018,IN,Bengaluru,co,72,2.4,34,6.9,440.55
15/04/2018,IN,Bengaluru,co,37,2,18.8,4.4,195.52
16/04/2018,IN,Bengaluru,co,63,1.9,22.5,6.9,97.44
17/04/2018,IN,Bengaluru,co,88,2.2,23.9,7.3,232.13
18/04/2018,IN,Bengaluru,co,62,2.4,24.6,7.5,285.87
19/04/2018,IN,Bengaluru,co,93,1.3,34.7,7.6,236.06
20/04/2018,IN,Bengaluru,co,51,0.4,9.1,5.8,27.73
21/04/2018,IN,Bengaluru,co,48,3.7,34.7,6.7,318.36
22/04/2018,IN,Bengaluru,co,46,3.2,11.3,6.2,27.86
23/04/2018,IN,Bengaluru,co,47,2.1,12.9,6.6,31.3
24/04/2018,IN,Bengaluru,co,55,0.7,12.4,6.8,53.59
25/04/2018,IN,Bengaluru,co,71,0.8,20.2,6.8,93.11
26/04/2018,IN,Bengaluru,co,62,0.1,9.2,5.9,58.02
27/04/2018,IN,Bengaluru,co,52,0.1,16.3,6,129.46
28/04/2018,IN,Bengaluru,co,70,2.9,17.4,5.5,80.87
29/04/2018,IN,Bengaluru,co,68,1.2,12.8,6.1,69.68
30/04/2018,IN,Bengaluru,co,62,0.1,69.4,6.7,1229.44
01/05/2018,IN,Bengaluru,co,44,0.6,61.9,4.7,823.95
02/05/2018,IN,Bengaluru,co,46,0.3,17,4.7,106.77
03/05/2018,IN,Bengaluru,co,31,1.2,12.1,5.2,50.53
04/05/2018,IN,Bengaluru,co,22,0.1,16.6,4,150.76
05/05/2018,IN,Bengaluru,co,46,0.7,14.9,5.5,77.43
06/05/2018,IN,Bengaluru,co,47,0.1,13.6,5.6,66.12
07/05/2018,IN,Bengaluru,co,54,0.2,40.4,6.1,336.99
08/05/2018,IN,Bengaluru,co,68,0.1,24.8,6.6,114.25
09/05/2018,IN,Bengaluru,co,58,1.5,16.9,5.9,48.08
10/05/2018,IN,Bengaluru,co,57,1,12.7,6.3,47.72
11/05/2018,IN,Bengaluru,co,70,0.3,16.2,6.2,102.04
12/05/2018,IN,Bengaluru,co,70,0.1,12.2,5.7,68.64
13/05/2018,IN,Bengaluru,co,70,0.1,13.8,6,54.78
14/05/2018,IN,Bengaluru,co,67,0.2,12.2,5.6,86.89
15/05/2018,IN,Bengaluru,co,70,1.5,16.6,6,52.13
16/05/2018,IN,Bengaluru,co,72,0.4,12,6.6,59.81
17/05/2018,IN,Bengaluru,co,72,0.3,17.4,6.9,71.92
18/05/2018,IN,Bengaluru,co,68,0.1,19.7,6.5,114.41
19/05/2018,IN,Bengaluru,co,67,0.1,22.1,7.5,173.34
20/05/2018,IN,Bengaluru,co,68,1,16.3,6.6,55.93
21/05/2018,IN,Bengaluru,co,67,1.6,19.5,6.2,84.69
22/05/2018,IN,Bengaluru,co,66,0.1,28.3,6.6,162.42
23/05/2018,IN,Bengaluru,co,72,0.8,21.4,6.6,131.24
24/05/2018,IN,Bengaluru,co,71,0.2,13.7,7,59.62
25/05/2018,IN,Bengaluru,co,71,0.2,13.9,6.6,87.14
26/05/2018,IN,Bengaluru,co,66,0.2,27.2,6.7,251.31
27/05/2018,IN,Bengaluru,co,55,1,21.1,6.5,159.3
28/05/2018,IN,Bengaluru,co,45,0.1,19.4,7,110.92
29/05/2018,IN,Bengaluru,co,53,0.3,25.6,6.3,417.67
30/05/2018,IN,Bengaluru,co,66,0.4,34.9,5.5,356.72
31/05/2018,IN,Bengaluru,co,71,0.6,19,6.6,80.7
01/06/2018,IN,Bengaluru,co,69,0.2,13.4,5.9,68.78
02/06/2018,IN,Bengaluru,co,72,0.1,17.9,7.1,109.12
03/06/2018,IN,Bengaluru,co,68,0.2,20.4,6.8,91.09
04/06/2018,IN,Bengaluru,co,65,0.1,17.8,6.5,53.72
05/06/2018,IN,Bengaluru,co,72,0.3,52.4,6.4,376.42
06/06/2018,IN,Bengaluru,co,63,0.4,32.2,6.7,372.91
07/06/2018,IN,Bengaluru,co,72,0.1,19.8,6.5,166.38
08/06/2018,IN,Bengaluru,co,72,0.2,8.5,5.1,48.46
09/06/2018,IN,Bengaluru,co,72,1.9,13.7,5.3,40.75
10/06/2018,IN,Bengaluru,co,69,0.2,25.1,4.9,160.79
11/06/2018,IN,Bengaluru,co,72,0.4,16.3,5.6,77.46
12/06/2018,IN,Bengaluru,co,68,0.8,13.9,6,68.26
13/06/2018,IN,Bengaluru,co,70,0.1,15,5.6,83.25
14/06/2018,IN,Bengaluru,co,63,0.1,36.1,6,268.42
15/06/2018,IN,Bengaluru,co,63,0.3,23.3,6.2,80.12
16/06/2018,IN,Bengaluru,co,57,2.8,20.8,6.6,115.53
17/06/2018,IN,Bengaluru,co,61,0.3,14.2,6.6,64.23
18/06/2018,IN,Bengaluru,co,47,0.1,17.4,6,54.8
19/06/2018,IN,Bengaluru,co,46,0.1,9.7,5.6,34.35
20/06/2018,IN,Bengaluru,co,55,2.8,23.4,6.1,127.34
21/06/2018,IN,Bengaluru,co,68,0.1,29.7,6.4,167.98
22/06/2018,IN,Bengaluru,co,72,3.3,19.3,7.3,54.82
23/06/2018,IN,Bengaluru,co,63,1.2,26.6,6.8,142.8
24/06/2018,IN,Bengaluru,co,72,3.6,23.4,6.9,152.91
25/06/2018,IN,Bengaluru,co,67,0.1,20.6,6.8,129.7
26/06/2018,IN,Bengaluru,co,68,3.3,34.3,6.8,149.91
27/06/2018,IN,Bengaluru,co,71,3.7,15.2,6.9,55.43
28/06/2018,IN,Bengaluru,co,72,0.6,26.5,6.9,112.17
29/06/2018,IN,Bengaluru,co,72,3.2,15.4,6.9,73.96
30/06/2018,IN,Bengaluru,co,72,0.1,27.6,7,147.13
01/07/2018,IN,Bengaluru,co,72,4.2,15,6.8,54.06
19/01/2018,IN,Bhopal,co,13,17.4,29.7,18.8,113.16
20/01/2018,IN,Bhopal,co,24,16.3,29.7,23.2,170.56
21/01/2018,IN,Bhopal,co,24,16.9,33.3,22.5,202.3
22/01/2018,IN,Bhopal,co,24,18.8,26.1,22.5,48.19
23/01/2018,IN,Bhopal,co,24,21,26.1,21.7,27.02
24/01/2018,IN,Bhopal,co,24,19.6,25.3,21,19.87
25/01/2018,IN,Bhopal,co,24,18.8,30.4,22.5,78.49
26/01/2018,IN,Bhopal,co,24,13.6,29.7,21,257.33
27/01/2018,IN,Bhopal,co,24,17.4,27.5,23.9,112.74
28/01/2018,IN,Bhopal,co,24,16.3,26.8,23.2,165.97
29/01/2018,IN,Bhopal,co,24,17.6,28.2,23.9,109.56
30/01/2018,IN,Bhopal,co,24,19.6,35.5,26.8,192.2
31/01/2018,IN,Bhopal,co,24,16.5,41.2,23.9,512.26
01/02/2018,IN,Bhopal,co,17,17,33.3,24.6,222.02
02/02/2018,IN,Bhopal,co,6,17.8,31.8,21,391.94
03/02/2018,IN,Bhopal,co,24,9.3,31.8,16.1,549.62
04/02/2018,IN,Bhopal,co,24,10.2,23.9,21.7,123.58
05/02/2018,IN,Bhopal,co,24,18.1,28.2,22.5,69.82
06/02/2018,IN,Bhopal,co,24,15.2,27.5,24.6,69.64
07/02/2018,IN,Bhopal,co,24,17.4,23.2,18.8,23.71
08/02/2018,IN,Bhopal,co,24,15.6,27.5,22.5,99.04
09/02/2018,IN,Bhopal,co,24,14,29,17,132.97
10/02/2018,IN,Bhopal,co,24,17,23.2,21,32.64
11/02/2018,IN,Bhopal,co,21,17,23.9,21,29.6
12/02/2018,IN,Bhopal,co,18,17.8,23.2,21,35.76
13/02/2018,IN,Bhopal,co,18,17,27.5,18.8,82.46
14/02/2018,IN,Bhopal,co,21,17,22.5,20.3,24.36
15/02/2018,IN,Bhopal,co,15,15.9,25.3,17.6,82.09
16/02/2018,IN,Bhopal,co,24,15.9,28.2,22.5,122.06
17/02/2018,IN,Bhopal,co,24,11.1,26.1,16.7,187.9
18/02/2018,IN,Bhopal,co,24,17,29,22.5,140.08
19/02/2018,IN,Bhopal,co,24,18.8,33.3,21.7,101.35
20/02/2018,IN,Bhopal,co,24,17.9,34,21.7,122.95
21/02/2018,IN,Bhopal,co,24,15.9,30.4,23.2,165.08
22/02/2018,IN,Bhopal,co,24,17.2,27.5,23.2,102.32
23/02/2018,IN,Bhopal,co,24,17.8,27.5,23.2,98.55
24/02/2018,IN,Bhopal,co,24,5.5,30.4,17.6,471.25
25/02/2018,IN,Bhopal,co,24,9.3,21.7,12.3,229.47
26/02/2018,IN,Bhopal,co,24,8.7,14.7,10.9,22.19
27/02/2018,IN,Bhopal,co,24,6.9,16.5,11.3,57.46
28/02/2018,IN,Bhopal,co,23,5.8,18.8,11.4,134.62
01/03/2018,IN,Bhopal,co,24,8.5,25.3,13.4,128.9
02/03/2018,IN,Bhopal,co,24,7.1,28.2,14.9,448.46
03/03/2018,IN,Bhopal,co,24,7.6,17,13.2,78.69
04/03/2018,IN,Bhopal,co,24,7.6,17.6,10.2,63.47
05/03/2018,IN,Bhopal,co,24,8.7,20.3,14,81.54
06/03/2018,IN,Bhopal,co,24,6.9,13.8,9.1,39.96
07/03/2018,IN,Bhopal,co,24,6.4,13.4,10,39.24
08/03/2018,IN,Bhopal,co,24,6.2,16.1,9.3,108.94
09/03/2018,IN,Bhopal,co,15,7.6,16.3,13.8,55.69
10/03/2018,IN,Bhopal,co,12,11.4,18.8,14,56.63
11/03/2018,IN,Bhopal,co,24,5.5,17.8,14.7,175.3
12/03/2018,IN,Bhopal,co,24,8.9,19.6,12,108.03
13/03/2018,IN,Bhopal,co,23,7.8,23.9,14.1,160.94
14/03/2018,IN,Bhopal,co,24,5.8,18.8,9.6,120.87
15/03/2018,IN,Bhopal,co,24,7.5,16.5,12,58.02
16/03/2018,IN,Bhopal,co,23,5.7,14.9,11.4,77.78
17/03/2018,IN,Bhopal,co,24,9.6,17.2,13.2,38.22
18/03/2018,IN,Bhopal,co,17,9.4,15.4,12.7,21.27
19/03/2018,IN,Bhopal,co,24,10.3,23.2,16.5,128.32
20/03/2018,IN,Bhopal,co,24,14.3,49.2,17.6,476.16
21/03/2018,IN,Bhopal,co,7,12.5,20.3,16.5,79.29
22/03/2018,IN,Bhopal,co,12,14.5,27.5,17.6,259.36
23/03/2018,IN,Bhopal,co,24,13.2,24.6,16.3,89.16
24/03/2018,IN,Bhopal,co,24,15.8,21.7,18.1,30.93
25/03/2018,IN,Bhopal,co,13,18.1,22.5,20.3,16.37
29/03/2018,IN,Bhopal,co,8,10.3,23.9,14.9,222.16
30/03/2018,IN,Bhopal,co,24,12,33.3,18.1,319.03
31/03/2018,IN,Bhopal,co,24,13.6,29,19.6,192.48
01/04/2018,IN,Bhopal,co,24,13.8,23.2,18.8,82.72
02/04/2018,IN,Bhopal,co,24,14.3,25.3,21.7,94.59
03/04/2018,IN,Bhopal,co,13,10.2,23.2,14.7,179.91
04/04/2018,IN,Bhopal,co,24,17.2,34,23.2,193.17
05/04/2018,IN,Bhopal,co,24,15.8,27.5,20.3,78
06/04/2018,IN,Bhopal,co,23,15.6,26.1,18.8,83.92
07/04/2018,IN,Bhopal,co,21,16.7,26.8,21,60.31
08/04/2018,IN,Bhopal,co,18,17.2,27.5,21.7,68.12
09/04/2018,IN,Bhopal,co,23,16.5,26.1,21.7,77.84
10/04/2018,IN,Bhopal,co,23,18.8,27.5,22.5,46.71
11/04/2018,IN,Bhopal,co,23,20.3,31.1,23.9,81.83
12/04/2018,IN,Bhopal,co,23,11.6,26.8,20.3,151.41
13/04/2018,IN,Bhopal,co,24,17.6,27.5,21,100.35
14/04/2018,IN,Bhopal,co,24,13.4,23.2,19.6,47.47
15/04/2018,IN,Bhopal,co,24,11.6,24.6,15.9,118.82
16/04/2018,IN,Bhopal,co,24,10.3,21.7,17.4,61.71
17/04/2018,IN,Bhopal,co,24,10,26.1,15.4,172.82
18/04/2018,IN,Bhopal,co,24,9.6,23.2,14.5,145.08
19/04/2018,IN,Bhopal,co,24,9.3,23.2,15.2,186.23
20/04/2018,IN,Bhopal,co,2,20.3,21.7,20.3,9.8
02/01/2018,IN,Chandigarh,co,4,5.1,10.9,6.9,58.76
03/01/2018,IN,Chandigarh,co,4,1.5,4.4,2.6,17.69
04/01/2018,IN,Chandigarh,co,13,4.6,11.3,5.8,46.27
05/01/2018,IN,Chandigarh,co,24,4.4,12.3,5.7,48.1
06/01/2018,IN,Chandigarh,co,24,5.1,9.1,6.6,7.88
07/01/2018,IN,Chandigarh,co,24,2.9,8.2,4.7,22.58
08/01/2018,IN,Chandigarh,co,24,2.2,9.4,5.5,56.95
09/01/2018,IN,Chandigarh,co,24,1.9,8.5,4.6,30.54
10/01/2018,IN,Chandigarh,co,24,2.4,12.9,6.6,62.58
11/01/2018,IN,Chandigarh,co,24,2.8,10.9,6.4,48.02
12/01/2018,IN,Chandigarh,co,24,2.8,8.7,6,26.52
13/01/2018,IN,Chandigarh,co,24,4.4,10.3,6.6,20.54
14/01/2018,IN,Chandigarh,co,24,3.8,9.1,6.4,24.13
15/01/2018,IN,Chandigarh,co,24,4,10.2,6.6,28.41
16/01/2018,IN,Chandigarh,co,24,3.7,12,5.8,49.03
17/01/2018,IN,Chandigarh,co,24,2.6,11.8,5.8,58.06
18/01/2018,IN,Chandigarh,co,20,0.2,11.4,6.6,92.91
19/01/2018,IN,Chandigarh,co,13,0.2,7.8,7.3,68.18
20/01/2018,IN,Chandigarh,co,24,4,15.8,8.4,115.63
21/01/2018,IN,Chandigarh,co,24,3.7,14.9,8.7,90.53
22/01/2018,IN,Chandigarh,co,24,4.6,14.3,6.2,57.81
23/01/2018,IN,Chandigarh,co,24,5.5,15.8,6.2,77.87
24/01/2018,IN,Chandigarh,co,24,3.3,6,5.5,11.29
25/01/2018,IN,Chandigarh,co,24,3.5,4.2,3.7,0.26
26/01/2018,IN,Chandigarh,co,24,3.3,3.7,3.7,0.14
27/01/2018,IN,Chandigarh,co,24,3.5,3.7,3.7,0.09
28/01/2018,IN,Chandigarh,co,24,3.5,3.7,3.5,0.09
29/01/2018,IN,Chandigarh,co,24,3.5,10.5,3.7,67.41
30/01/2018,IN,Chandigarh,co,24,3.1,13.1,6.4,75.29
31/01/2018,IN,Chandigarh,co,24,3.5,8.7,6.6,23.33
01/02/2018,IN,Chandigarh,co,24,3.5,10.3,6.2,39.26
02/02/2018,IN,Chandigarh,co,24,4,17.4,6.4,135.58
03/02/2018,IN,Chandigarh,co,24,4.7,13.1,6.9,42.48
04/02/2018,IN,Chandigarh,co,24,3.5,16.3,7.6,165.07
05/02/2018,IN,Chandigarh,co,24,3.1,13.2,8.4,136.06
06/02/2018,IN,Chandigarh,co,24,2.6,9.8,3.7,64.91
07/02/2018,IN,Chandigarh,co,24,4,15.8,6.7,124.24
08/02/2018,IN,Chandigarh,co,24,2.8,11.4,5.8,52.03
09/02/2018,IN,Chandigarh,co,24,4.6,10.3,7.3,22.48
10/02/2018,IN,Chandigarh,co,24,3.5,12.3,5.8,47.61
11/02/2018,IN,Chandigarh,co,22,4.7,12.3,9.1,49.18
12/02/2018,IN,Chandigarh,co,18,4,8.9,5.7,25.9
13/02/2018,IN,Chandigarh,co,24,4,12,7.1,38.03
14/02/2018,IN,Chandigarh,co,24,3.5,15.9,7.6,116.47
15/02/2018,IN,Chandigarh,co,23,3.3,13.1,4.9,38.29
16/02/2018,IN,Chandigarh,co,24,2.9,11.1,6.4,39.95
17/02/2018,IN,Chandigarh,co,24,3.7,13.2,8.9,69.54
18/02/2018,IN,Chandigarh,co,24,3.5,12,7.3,43.7
19/02/2018,IN,Chandigarh,co,24,2.8,11.4,6,80.65
20/02/2018,IN,Chandigarh,co,24,2.9,10.9,6.9,47.36
21/02/2018,IN,Chandigarh,co,24,3.7,10.5,5.7,42.88
22/02/2018,IN,Chandigarh,co,24,1.5,11.3,7.1,70.64
23/02/2018,IN,Chandigarh,co,24,2.9,12.2,6.2,58.24
24/02/2018,IN,Chandigarh,co,24,2.8,13.2,6.7,101.45
25/02/2018,IN,Chandigarh,co,24,4.7,13.4,6.4,65.65
26/02/2018,IN,Chandigarh,co,24,3.3,9.4,4.7,47.01
27/02/2018,IN,Chandigarh,co,24,1.9,10.7,4.9,70.98
28/02/2018,IN,Chandigarh,co,15,2.6,7.5,5.3,17.54
01/03/2018,IN,Chandigarh,co,5,4.7,8.5,7.5,22.33
02/03/2018,IN,Chandigarh,co,24,4.4,12.7,6.4,68.46
03/03/2018,IN,Chandigarh,co,24,2.9,14.3,5.7,97.71
04/03/2018,IN,Chandigarh,co,24,2.9,8.7,6.6,22.85
05/03/2018,IN,Chandigarh,co,24,3.8,7.3,4.9,9.62
06/03/2018,IN,Chandigarh,co,24,1.5,7.3,4.2,28.32
07/03/2018,IN,Chandigarh,co,24,2.8,7.3,5.1,16.01
08/03/2018,IN,Chandigarh,co,12,3.8,8,6,18.84
01/01/2018,IN,Chennai,co,74,2.9,21.7,9.3,135.95
02/01/2018,IN,Chennai,co,96,3.3,17.6,8,163.86
03/01/2018,IN,Chennai,co,96,2.4,18.8,10,204.19
04/01/2018,IN,Chennai,co,96,2.4,20.3,6.7,147.14
05/01/2018,IN,Chennai,co,96,2.4,19.6,6.7,156.69
06/01/2018,IN,Chennai,co,87,2.4,86.4,6.6,804.67
07/01/2018,IN,Chennai,co,94,2,16.1,4.9,118.77
08/01/2018,IN,Chennai,co,88,2.9,86.4,6.7,1947.11
09/01/2018,IN,Chennai,co,74,2.4,17,6,114.79
10/01/2018,IN,Chennai,co,96,2.4,31.1,9.3,526.58
11/01/2018,IN,Chennai,co,96,2.4,21.7,9.4,237.05
12/01/2018,IN,Chennai,co,96,2.4,21.7,10.1,262.7
13/01/2018,IN,Chennai,co,94,2.2,29.7,12.4,300.61
14/01/2018,IN,Chennai,co,96,2,20.3,9.4,233.21
15/01/2018,IN,Chennai,co,96,2,18.8,9.3,178.24
16/01/2018,IN,Chennai,co,94,2.4,16.7,9.3,157.21
17/01/2018,IN,Chennai,co,96,2.4,16.5,8.5,185.72
18/01/2018,IN,Chennai,co,94,2,19.8,7.1,167.73
19/01/2018,IN,Chennai,co,96,2.6,14.7,5.7,85.64
20/01/2018,IN,Chennai,co,96,2.4,15.3,5.8,90.61
21/01/2018,IN,Chennai,co,96,2.4,13.2,5.5,53.37
22/01/2018,IN,Chennai,co,95,2.8,20.3,5.6,85.36
23/01/2018,IN,Chennai,co,88,2.9,16.1,5.5,47.89
24/01/2018,IN,Chennai,co,95,2.4,12.9,6.6,62.04
25/01/2018,IN,Chennai,co,96,2.4,21.7,7.8,151.81
26/01/2018,IN,Chennai,co,96,2.8,20.3,7,185.1
27/01/2018,IN,Chennai,co,96,3.1,86.4,9.3,749.53
28/01/2018,IN,Chennai,co,96,2.8,16.7,7.6,129.75
29/01/2018,IN,Chennai,co,95,2.4,21,7.9,176.33
30/01/2018,IN,Chennai,co,96,2.7,19.6,7.3,187.27
31/01/2018,IN,Chennai,co,89,2.4,22.5,7.2,218.11
01/02/2018,IN,Chennai,co,84,2.4,42,6.5,573.89
02/02/2018,IN,Chennai,co,82,2.8,36.9,7.3,481.57
03/02/2018,IN,Chennai,co,70,3,20.3,6,96.56
04/02/2018,IN,Chennai,co,90,2.4,86.4,5.3,1530.03
05/02/2018,IN,Chennai,co,96,3.3,18.9,6.9,189.3
06/02/2018,IN,Chennai,co,90,2.4,20.3,7.3,193.9
07/02/2018,IN,Chennai,co,96,4.2,16.3,8.9,75.42
08/02/2018,IN,Chennai,co,96,3.5,21,9.4,162.81
09/02/2018,IN,Chennai,co,95,3.8,26.1,8.9,214.05
10/02/2018,IN,Chennai,co,96,2.6,20.3,8.9,123.33
11/02/2018,IN,Chennai,co,90,2.4,18.1,7.6,127.6
12/02/2018,IN,Chennai,co,82,2.8,14.9,7.9,64.43
13/02/2018,IN,Chennai,co,96,2.8,24.6,8.2,278.16
14/02/2018,IN,Chennai,co,96,3.8,21,9.6,203.24
15/02/2018,IN,Chennai,co,96,3.7,23.9,9.4,174.64
16/02/2018,IN,Chennai,co,92,3.5,17.8,7.2,111.7
17/02/2018,IN,Chennai,co,95,3.5,19.6,11.1,233.26
18/02/2018,IN,Chennai,co,96,3.7,13.1,7.4,51.58
19/02/2018,IN,Chennai,co,96,2.4,14.7,7,97.53
20/02/2018,IN,Chennai,co,96,2.6,16.5,6.4,124.19
