Date,Country,City,Specie,count,min,max,median,variance
03/01/2016,IN,Bengaluru,co,102,0.4,37.6,5.1,604.8
04/01/2016,IN,Bengaluru,co,144,0.2,31.1,5.8,397.67
05/01/2016,IN,Bengaluru,co,142,0.2,38.4,5.3,379.56
06/01/2016,IN,Bengaluru,co,119,0.2,24.3,7.5,435.27
07/01/2016,IN,Bengaluru,co,87,0.8,29,8,674.6
08/01/2016,IN,Bengaluru,co,98,1.1,37.6,6.4,363.72
09/01/2016,IN,Bengaluru,co,114,0.1,32.6,7.5,250.09
10/01/2016,IN,Bengaluru,co,74,0.4,13.8,5.8,101.13
11/01/2016,IN,Bengaluru,co,109,1.3,15.8,6.6,83.7
12/01/2016,IN,Bengaluru,co,96,2,18.8,6.6,90.28
13/01/2016,IN,Bengaluru,co,107,2.2,28.3,5.8,151.92
14/01/2016,IN,Bengaluru,co,119,1.3,21.7,6.2,97.15
15/01/2016,IN,Bengaluru,co,96,1.6,15.8,5.1,73
16/01/2016,IN,Bengaluru,co,111,0.8,45.6,5.5,501.69
17/01/2016,IN,Bengaluru,co,120,0.4,28.2,6.4,114.94
18/01/2016,IN,Bengaluru,co,132,1.9,18.4,6.8,125.87
19/01/2016,IN,Bengaluru,co,144,1.3,20.8,5.9,188.88
20/01/2016,IN,Bengaluru,co,141,1,40.5,6.6,303.86
21/01/2016,IN,Bengaluru,co,120,0.9,23.2,4.7,152.75
22/01/2016,IN,Bengaluru,co,119,0.6,26.1,5.5,247.62
23/01/2016,IN,Bengaluru,co,126,1,27.5,5.9,187.49
24/01/2016,IN,Bengaluru,co,129,1.1,36.3,7.1,419.71
25/01/2016,IN,Bengaluru,co,133,0.5,53.2,7.8,581.25
26/01/2016,IN,Bengaluru,co,143,0.4,355.8,6.6,9270.77
27/01/2016,IN,Bengaluru,co,136,1.1,23.2,8,186.64
28/01/2016,IN,Bengaluru,co,117,1,27.5,7.6,228.73
29/01/2016,IN,Bengaluru,co,113,0.8,256.1,7.8,49429.6
30/01/2016,IN,Bengaluru,co,123,2.9,251.5,7.6,4977.74
31/01/2016,IN,Bengaluru,co,124,0.2,68.6,8.7,603.04
01/02/2016,IN,Bengaluru,co,111,0.2,275.5,10.3,12886.3
02/02/2016,IN,Bengaluru,co,144,1.5,32.6,8.7,360.18
03/02/2016,IN,Bengaluru,co,140,1.1,270,9.9,5722.4
04/02/2016,IN,Bengaluru,co,142,1.7,38.4,9,460.47
05/02/2016,IN,Bengaluru,co,127,1,28.2,7.4,313.83
06/02/2016,IN,Bengaluru,co,112,2.2,151.2,6.9,3851.16
07/02/2016,IN,Bengaluru,co,97,2.6,44.9,5.8,449.41
08/02/2016,IN,Bengaluru,co,98,2.6,31.1,6.6,218.92
09/02/2016,IN,Bengaluru,co,109,1,73.3,7.3,985.83
10/02/2016,IN,Bengaluru,co,112,3.1,51.2,7.6,656.41
11/02/2016,IN,Bengaluru,co,118,1,36.2,9.1,586.91
12/02/2016,IN,Bengaluru,co,114,0.6,40.5,9.4,562.89
13/02/2016,IN,Bengaluru,co,119,0.4,33.3,9.3,451.83
14/02/2016,IN,Bengaluru,co,106,3.1,24.6,7.7,280.75
15/02/2016,IN,Bengaluru,co,125,0.8,34,7.1,468.63
16/02/2016,IN,Bengaluru,co,144,2.8,29,7.1,389.06
17/02/2016,IN,Bengaluru,co,123,1.5,29,7.5,440.99
18/02/2016,IN,Bengaluru,co,119,1.9,29,7.5,360.88
19/02/2016,IN,Bengaluru,co,127,1.1,409.8,8,25331.2
20/02/2016,IN,Bengaluru,co,134,1.5,34,7.3,338.03
21/02/2016,IN,Bengaluru,co,116,2.2,33.3,9.3,318.94
22/02/2016,IN,Bengaluru,co,143,1,64.9,8,656.72
23/02/2016,IN,Bengaluru,co,123,1.3,32.6,8.4,327.58
24/02/2016,IN,Bengaluru,co,117,0.1,57.7,7.7,789.07
25/02/2016,IN,Bengaluru,co,126,0.5,26.1,6.9,187.49
26/02/2016,IN,Bengaluru,co,141,1,25.3,6.6,148.24
27/02/2016,IN,Bengaluru,co,144,0.4,23.2,5.5,109.71
28/02/2016,IN,Bengaluru,co,144,0.6,16.1,5.5,110.45
29/02/2016,IN,Bengaluru,co,140,1.1,93.7,6,1214.66
01/03/2016,IN,Bengaluru,co,123,2.6,29.7,6.2,126.46
02/03/2016,IN,Bengaluru,co,57,1.5,10.7,5.7,47.26
03/03/2016,IN,Bengaluru,co,63,0.8,26.8,5.3,277.1
04/03/2016,IN,Bengaluru,co,120,2.4,28.2,6.6,181.53
05/03/2016,IN,Bengaluru,co,118,2.4,409.8,8.2,32439.6
06/03/2016,IN,Bengaluru,co,120,2.4,106.6,6.1,1806.65
07/03/2016,IN,Bengaluru,co,118,2.2,13.6,5.7,52.16
08/03/2016,IN,Bengaluru,co,112,1.7,82.4,6.4,601.45
09/03/2016,IN,Bengaluru,co,106,0.4,23.9,6,197.94
10/03/2016,IN,Bengaluru,co,141,1.1,370.7,7.1,25515.1
11/03/2016,IN,Bengaluru,co,68,1.1,29.7,6.6,350.67
12/03/2016,IN,Bengaluru,co,78,2,19.6,4.9,194.72
13/03/2016,IN,Bengaluru,co,71,0.2,38.4,4.9,433.38
14/03/2016,IN,Bengaluru,co,130,0.2,28.2,4.4,325.69
15/03/2016,IN,Bengaluru,co,124,0.2,31.8,4,371.42
16/03/2016,IN,Bengaluru,co,114,0.2,222,7.3,8885.5
17/03/2016,IN,Bengaluru,co,139,0.3,409.8,4.9,23780.7
18/03/2016,IN,Bengaluru,co,133,0.2,33.3,5.2,355.65
19/03/2016,IN,Bengaluru,co,71,0.4,29.7,6.8,433.91
20/03/2016,IN,Bengaluru,co,59,0.2,53.8,8.1,1161.39
21/03/2016,IN,Bengaluru,co,107,0.2,37.6,5.6,378
22/03/2016,IN,Bengaluru,co,119,0.2,29,4,227.64
23/03/2016,IN,Bengaluru,co,117,0.2,57.7,4.2,635.51
24/03/2016,IN,Bengaluru,co,69,0.2,62.9,4.4,824.27
25/03/2016,IN,Bengaluru,co,48,2.2,25.3,5.3,333.55
26/03/2016,IN,Bengaluru,co,44,1.3,26.8,5.5,318.7
27/03/2016,IN,Bengaluru,co,72,1.1,36.2,4.6,415.88
28/03/2016,IN,Bengaluru,co,144,0.2,49.9,5.7,463.81
29/03/2016,IN,Bengaluru,co,142,0.2,38.4,4,373.96
30/03/2016,IN,Bengaluru,co,137,0.4,59.7,4.2,661.92
31/03/2016,IN,Bengaluru,co,142,0.2,82.4,4.1,1304.58
01/04/2016,IN,Bengaluru,co,129,0.4,38.4,5.5,443.68
02/04/2016,IN,Bengaluru,co,97,1,409.8,5.8,33560.1
03/04/2016,IN,Bengaluru,co,62,3.3,75.9,6,1033.86
04/04/2016,IN,Bengaluru,co,104,0.8,26.8,6,212.55
05/04/2016,IN,Bengaluru,co,132,0.4,48.5,6.6,768.58
06/04/2016,IN,Bengaluru,co,140,0.2,409.8,6.7,67301.6
07/04/2016,IN,Bengaluru,co,127,0.2,409.8,13.8,311910
08/04/2016,IN,Bengaluru,co,130,0.6,409.8,9.3,372502
09/04/2016,IN,Bengaluru,co,94,3.3,409.8,9.4,291929
10/04/2016,IN,Bengaluru,co,90,0.4,24.6,7.6,242.38
11/04/2016,IN,Bengaluru,co,144,0.2,179,7.5,4453.07
12/04/2016,IN,Bengaluru,co,108,0.6,185.9,4.4,6247.46
13/04/2016,IN,Bengaluru,co,98,0.4,31.8,2.3,292.75
14/04/2016,IN,Bengaluru,co,119,0.6,40.5,3.7,586.79
15/04/2016,IN,Bengaluru,co,143,1.1,29,2.9,393.39
16/04/2016,IN,Bengaluru,co,133,0.6,29.7,3.1,418.85
17/04/2016,IN,Bengaluru,co,100,0.6,75.9,2.2,843.39
18/04/2016,IN,Bengaluru,co,131,1,83.7,2.9,1900.16
19/04/2016,IN,Bengaluru,co,124,0.2,66.4,2.6,1119.52
20/04/2016,IN,Bengaluru,co,140,0.4,45.6,3.1,480.05
21/04/2016,IN,Bengaluru,co,139,0.6,36.9,3.1,216.63
22/04/2016,IN,Bengaluru,co,128,0.4,354.3,3.1,13993.9
23/04/2016,IN,Bengaluru,co,130,0.2,40.5,4.4,435.75
24/04/2016,IN,Bengaluru,co,134,0.4,39.8,4.9,467.17
25/04/2016,IN,Bengaluru,co,141,0.6,22.6,3.3,188.66
26/04/2016,IN,Bengaluru,co,133,0.6,45.6,3.8,307.22
27/04/2016,IN,Bengaluru,co,106,0.4,14.7,2.9,99.87
28/04/2016,IN,Bengaluru,co,115,0.4,24.6,3.7,314.45
29/04/2016,IN,Bengaluru,co,117,1,29.7,4.7,301.67
30/04/2016,IN,Bengaluru,co,107,1.1,43.4,4.6,418.45
01/05/2016,IN,Bengaluru,co,120,0.4,74,4,558.38
02/05/2016,IN,Bengaluru,co,119,0.4,38.4,4,247.56
03/05/2016,IN,Bengaluru,co,107,0.8,54.7,4.9,715.27
04/05/2016,IN,Bengaluru,co,110,2.9,30.4,5.4,190.84
05/05/2016,IN,Bengaluru,co,120,0.6,31.1,5.1,368.26
06/05/2016,IN,Bengaluru,co,83,3.3,17.2,7.5,124.54
07/05/2016,IN,Bengaluru,co,120,1,272.7,6.7,12019.6
08/05/2016,IN,Bengaluru,co,120,2.2,22.5,6.4,149.05
09/05/2016,IN,Bengaluru,co,116,0.8,17.8,7.3,110.02
10/05/2016,IN,Bengaluru,co,98,1.3,34,7.5,178.14
11/05/2016,IN,Bengaluru,co,119,1.1,76.9,7.5,953.61
12/05/2016,IN,Bengaluru,co,109,2,17,8,114.04
13/05/2016,IN,Bengaluru,co,116,1,40.5,7.5,328.11
14/05/2016,IN,Bengaluru,co,120,1.9,17.6,6.6,123.4
15/05/2016,IN,Bengaluru,co,106,1.9,14,5.8,63.89
16/05/2016,IN,Bengaluru,co,116,1.3,18.4,5.5,112.89
17/05/2016,IN,Bengaluru,co,119,1.9,140.5,6.9,2239.16
18/05/2016,IN,Bengaluru,co,111,2.2,15.6,5.3,64.92
19/05/2016,IN,Bengaluru,co,90,1.3,17.4,6.4,92.14
20/05/2016,IN,Bengaluru,co,120,1.9,16.7,5.3,91.69
21/05/2016,IN,Bengaluru,co,105,0.8,14.3,5.5,82.47
22/05/2016,IN,Bengaluru,co,114,1.3,114.2,5.1,2177.55
23/05/2016,IN,Bengaluru,co,100,1.7,37.4,6,244.18
24/05/2016,IN,Bengaluru,co,71,1.1,11.1,5.5,76.6
25/05/2016,IN,Bengaluru,co,43,1.1,14,3.7,94.87
26/05/2016,IN,Bengaluru,co,71,1.9,18.3,5.5,108.95
27/05/2016,IN,Bengaluru,co,72,2.2,14.4,6,81.77
28/05/2016,IN,Bengaluru,co,72,2,12.6,4.7,57.97
29/05/2016,IN,Bengaluru,co,72,2.9,13.1,6.4,72.78
30/05/2016,IN,Bengaluru,co,72,1.7,120.6,5.9,2019.35
31/05/2016,IN,Bengaluru,co,71,2.8,32.6,5.8,389.21
01/06/2016,IN,Bengaluru,co,72,2.4,17.2,5.5,114.44
02/06/2016,IN,Bengaluru,co,57,2.2,13.6,5.1,73.73
03/06/2016,IN,Bengaluru,co,17,2.8,4.4,3.5,1.94
04/06/2016,IN,Bengaluru,co,24,3.3,6,3.5,4.12
05/06/2016,IN,Bengaluru,co,24,2.9,4.6,3.1,2.41
06/06/2016,IN,Bengaluru,co,24,2.6,4,2.9,0.9
07/06/2016,IN,Bengaluru,co,18,2.9,4,2.9,1.77
08/06/2016,IN,Bengaluru,co,18,2.8,3.8,3.1,0.94
09/06/2016,IN,Bengaluru,co,13,3.3,3.7,3.3,0.24
10/06/2016,IN,Bengaluru,co,24,2.9,3.7,3.3,0.89
11/06/2016,IN,Bengaluru,co,24,2.8,3.7,3.3,0.68
12/06/2016,IN,Bengaluru,co,24,2.8,3.7,2.9,0.67
13/06/2016,IN,Bengaluru,co,19,2.8,3.7,3.1,0.71
14/06/2016,IN,Bengaluru,co,21,3.1,4.4,3.7,1.57
15/06/2016,IN,Bengaluru,co,21,2.9,4.4,3.7,1.54
16/06/2016,IN,Bengaluru,co,27,1,14,3.3,84.83
17/06/2016,IN,Bengaluru,co,85,0.4,14.3,3.1,85.45
18/06/2016,IN,Bengaluru,co,129,0.2,15.6,2.6,88.57
19/06/2016,IN,Bengaluru,co,130,0.2,15.2,2.2,81.6
20/06/2016,IN,Bengaluru,co,117,0.2,17.8,3.3,131.06
21/06/2016,IN,Bengaluru,co,86,0.8,14.9,3.8,69.83
22/06/2016,IN,Bengaluru,co,87,0.6,9.1,2.6,41.13
23/06/2016,IN,Bengaluru,co,115,0.4,7.3,1.9,32.95
24/06/2016,IN,Bengaluru,co,103,0.2,6.9,1,27.17
26/06/2016,IN,Bengaluru,co,2,0.8,4.2,0.8,57.8
27/06/2016,IN,Bengaluru,co,66,0.2,26.1,2.4,265.2
28/06/2016,IN,Bengaluru,co,118,0.2,15.9,1.7,109.88
29/06/2016,IN,Bengaluru,co,134,0.2,24.6,2.4,137.91
30/06/2016,IN,Bengaluru,co,129,0.2,28.2,2.8,224.78
01/07/2016,IN,Bengaluru,co,115,0.4,43.4,1.9,351.73
02/07/2016,IN,Bengaluru,co,94,0.2,15.2,1,69.3
03/07/2016,IN,Bengaluru,co,109,0.2,33.3,2.4,370.4
01/01/2016,IN,Chandigarh,co,9,1.1,11.6,6.2,123.8
04/01/2016,IN,Chandigarh,co,11,6.2,23.9,9.1,336.11
05/01/2016,IN,Chandigarh,co,20,2.8,23.2,9.6,352.14
06/01/2016,IN,Chandigarh,co,4,2.6,9.8,2.6,127.3
07/01/2016,IN,Chandigarh,co,6,2.8,8,5.1,46.12
08/01/2016,IN,Chandigarh,co,24,1.5,13.1,3.5,102.99
09/01/2016,IN,Chandigarh,co,24,0.6,21,5.1,328.05
10/01/2016,IN,Chandigarh,co,24,0.4,17,4.6,191.39
11/01/2016,IN,Chandigarh,co,18,0.2,15.4,4,234.49
12/01/2016,IN,Chandigarh,co,12,0.2,23.2,6,515.94
13/01/2016,IN,Chandigarh,co,24,1.1,26.8,7.6,421.16
14/01/2016,IN,Chandigarh,co,22,0.4,20.3,4.7,354.34
15/01/2016,IN,Chandigarh,co,21,0.8,29.7,4.2,530.16
16/01/2016,IN,Chandigarh,co,23,0.2,28.2,4.6,310.16
17/01/2016,IN,Chandigarh,co,24,0.2,17.6,7.3,264.44
18/01/2016,IN,Chandigarh,co,24,1.1,21,3.3,257.61
19/01/2016,IN,Chandigarh,co,24,1.1,12.2,5.7,135.78
20/01/2016,IN,Chandigarh,co,24,0.4,30.4,5.8,575.44
21/01/2016,IN,Chandigarh,co,23,0.4,19.6,5.1,278.98
22/01/2016,IN,Chandigarh,co,24,0.6,19.6,4.9,263.73
23/01/2016,IN,Chandigarh,co,24,0.4,14.9,3.5,144.39
24/01/2016,IN,Chandigarh,co,14,0.2,17.4,4.4,255.65
25/01/2016,IN,Chandigarh,co,12,5.5,21.7,12.3,252.17
27/01/2016,IN,Chandigarh,co,12,1.1,8.7,4.9,50.4
28/01/2016,IN,Chandigarh,co,24,0.6,19.6,5.1,258.76
29/01/2016,IN,Chandigarh,co,20,1,23.9,9.8,446.77
30/01/2016,IN,Chandigarh,co,24,1.1,16.5,5.7,229.49
31/01/2016,IN,Chandigarh,co,24,0.2,23.2,4.2,320.7
01/02/2016,IN,Chandigarh,co,24,1.5,15.6,3.8,135.15
02/02/2016,IN,Chandigarh,co,24,2.8,4.9,3.3,1.99
03/02/2016,IN,Chandigarh,co,24,0.6,10.7,3.1,63.9
04/02/2016,IN,Chandigarh,co,24,0.8,18.1,1.7,176.08
05/02/2016,IN,Chandigarh,co,22,0.2,21.7,4.7,336.71
06/02/2016,IN,Chandigarh,co,20,0.6,17,3.1,186.72
08/02/2016,IN,Chandigarh,co,13,2.9,6,3.8,13.08
09/02/2016,IN,Chandigarh,co,23,1.1,23.9,3.5,426.82
10/02/2016,IN,Chandigarh,co,21,0.2,6.9,2.2,31.16
11/02/2016,IN,Chandigarh,co,24,0.2,17,6.7,264.55
12/02/2016,IN,Chandigarh,co,24,4,28.2,12.7,326.58
13/02/2016,IN,Chandigarh,co,24,0.2,21,6.6,433.77
14/02/2016,IN,Chandigarh,co,24,0.4,22.5,9.1,415.12
15/02/2016,IN,Chandigarh,co,23,0.2,15.4,4.9,212.68
16/02/2016,IN,Chandigarh,co,24,3.1,29,9.8,384.61
17/02/2016,IN,Chandigarh,co,20,0.4,15,4.6,163.33
18/02/2016,IN,Chandigarh,co,4,1.9,9.6,5.8,102.03
19/02/2016,IN,Chandigarh,co,13,2.4,25.3,8.2,415.93
20/02/2016,IN,Chandigarh,co,24,4.6,23.2,12,266.39
21/02/2016,IN,Chandigarh,co,17,0.4,15.8,12.2,250.47
22/02/2016,IN,Chandigarh,co,12,1,7.3,2.6,44.02
23/02/2016,IN,Chandigarh,co,24,1,10.9,1.9,60.89
24/02/2016,IN,Chandigarh,co,24,0.6,15.2,3.5,170.18
25/02/2016,IN,Chandigarh,co,24,3.5,22.5,7.8,208.11
26/02/2016,IN,Chandigarh,co,14,2.2,20.3,7.6,272.91
28/02/2016,IN,Chandigarh,co,5,1.9,18.1,11.3,413.32
29/02/2016,IN,Chandigarh,co,24,4,31.1,11.8,378.62
01/03/2016,IN,Chandigarh,co,23,0.2,24.6,3.7,340.18
02/03/2016,IN,Chandigarh,co,13,0.4,12.9,5.3,162.71
03/03/2016,IN,Chandigarh,co,10,1.1,4.9,2,21.21
04/03/2016,IN,Chandigarh,co,24,0.4,21.7,5.5,255.1
05/03/2016,IN,Chandigarh,co,16,0.4,10.2,3.8,102.62
09/03/2016,IN,Chandigarh,co,12,1,8.9,2.2,60.93
10/03/2016,IN,Chandigarh,co,19,0.2,19.6,4.6,292.33
11/03/2016,IN,Chandigarh,co,24,2.8,19.6,7.1,164.48
12/03/2016,IN,Chandigarh,co,2,4,8.5,4,101.25
13/03/2016,IN,Chandigarh,co,6,1.3,16.1,1.3,334.18
14/03/2016,IN,Chandigarh,co,21,0.4,19.6,4.4,271.75
15/03/2016,IN,Chandigarh,co,24,2.4,23.2,9.3,316.94
16/03/2016,IN,Chandigarh,co,24,0.4,14,7.6,132.27
17/03/2016,IN,Chandigarh,co,24,2.8,12.7,3.5,51.84
18/03/2016,IN,Chandigarh,co,18,0.4,27.5,7.8,688.6
19/03/2016,IN,Chandigarh,co,6,1.3,13.8,6.6,191.75
20/03/2016,IN,Chandigarh,co,24,0.8,21,5.8,203.09
21/03/2016,IN,Chandigarh,co,23,0.2,14.7,4.4,103.65
22/03/2016,IN,Chandigarh,co,20,0.2,20.3,1.9,385.18
23/03/2016,IN,Chandigarh,co,24,2.9,18.8,8.9,201.56
24/03/2016,IN,Chandigarh,co,24,0.2,26.1,3.7,358.27
25/03/2016,IN,Chandigarh,co,24,0.2,31.8,5.5,517.41
26/03/2016,IN,Chandigarh,co,9,0.2,12.9,4.6,217.79
27/03/2016,IN,Chandigarh,co,6,0.2,2.8,0.8,9.52
28/03/2016,IN,Chandigarh,co,13,3.3,22.5,10.5,320.46
29/03/2016,IN,Chandigarh,co,22,0.6,28.2,6.2,583.83
30/03/2016,IN,Chandigarh,co,23,0.4,22.5,4,255.55
31/03/2016,IN,Chandigarh,co,4,0.2,3.3,0.4,20.29
01/04/2016,IN,Chandigarh,co,10,3.5,24.6,10.2,568.18
02/04/2016,IN,Chandigarh,co,14,1.9,36.9,9.8,773.77
04/04/2016,IN,Chandigarh,co,3,1.1,4,3.3,22.9
05/04/2016,IN,Chandigarh,co,16,1.1,14.9,5.7,191.91
06/04/2016,IN,Chandigarh,co,22,0.2,22.5,6,444.15
07/04/2016,IN,Chandigarh,co,19,0.8,16.7,5.3,314.56
08/04/2016,IN,Chandigarh,co,12,1.3,23.2,13.6,700.78
09/04/2016,IN,Chandigarh,co,16,1.1,2.6,1.5,1.41
11/04/2016,IN,Chandigarh,co,11,3.5,29.7,8.4,750.33
12/04/2016,IN,Chandigarh,co,9,4.4,16.7,11.4,164.84
13/04/2016,IN,Chandigarh,co,20,0.6,21,3.5,342.95
14/04/2016,IN,Chandigarh,co,22,1.1,17,8.2,210.28
15/04/2016,IN,Chandigarh,co,22,2.9,22.5,13.2,314.96
16/04/2016,IN,Chandigarh,co,23,0.2,17.2,3.5,243.6
17/04/2016,IN,Chandigarh,co,8,0.2,13.4,5.5,209.54
18/04/2016,IN,Chandigarh,co,22,3.8,26.8,12.7,267.67
19/04/2016,IN,Chandigarh,co,17,1,17.8,10.9,373.9
20/04/2016,IN,Chandigarh,co,23,2.4,10.2,4.7,48.94
21/04/2016,IN,Chandigarh,co,20,0.4,30.4,7.3,579.25
22/04/2016,IN,Chandigarh,co,24,0.8,33.3,9.1,681.67
24/04/2016,IN,Chandigarh,co,5,2,8.5,6.4,63.8
25/04/2016,IN,Chandigarh,co,22,0.2,12.3,2.4,142.89
26/04/2016,IN,Chandigarh,co,18,0.2,19.6,8.7,300.77
27/04/2016,IN,Chandigarh,co,8,1,18.1,7.6,479.69
28/04/2016,IN,Chandigarh,co,6,0.6,6.7,3.5,54.64
29/04/2016,IN,Chandigarh,co,18,0.8,11.3,4.6,64.18
30/04/2016,IN,Chandigarh,co,24,2.9,16.1,4.2,94.63
01/05/2016,IN,Chandigarh,co,24,0.6,13.4,3.3,97.59
02/05/2016,IN,Chandigarh,co,24,0.4,13.8,3.7,154.04
03/05/2016,IN,Chandigarh,co,19,0.8,17.8,8,232.98
04/05/2016,IN,Chandigarh,co,24,0.4,12.7,3.5,153.82
05/05/2016,IN,Chandigarh,co,9,1.5,13.8,8.9,251.09
06/05/2016,IN,Chandigarh,co,21,1.9,21,10,237.78
07/05/2016,IN,Chandigarh,co,16,0.2,34,4,919.1
08/05/2016,IN,Chandigarh,co,7,0.4,17.8,4.9,453.27
09/05/2016,IN,Chandigarh,co,17,0.2,10.7,5.1,135.13
11/05/2016,IN,Chandigarh,co,10,1.5,16.3,4.6,238.27
12/05/2016,IN,Chandigarh,co,24,0.2,22.5,4.9,250.84
13/05/2016,IN,Chandigarh,co,22,2.8,23.9,8,373.9
14/05/2016,IN,Chandigarh,co,24,1.1,16.7,5.1,159.57
15/05/2016,IN,Chandigarh,co,24,2.6,10,3.7,47.82
16/05/2016,IN,Chandigarh,co,24,0.4,18.8,2.2,140.36
17/05/2016,IN,Chandigarh,co,23,0.2,17.4,3.7,371.91
18/05/2016,IN,Chandigarh,co,19,0.2,48.5,8.5,1198.73
23/05/2016,IN,Chandigarh,co,11,0.2,29.7,9.6,997.64
24/05/2016,IN,Chandigarh,co,12,0.8,11.4,3.7,93.71
25/05/2016,IN,Chandigarh,co,24,0.8,10.5,3.1,83.39
26/05/2016,IN,Chandigarh,co,20,0.6,29,5.1,504.53
27/05/2016,IN,Chandigarh,co,11,7.6,25.3,10.9,260.02
28/05/2016,IN,Chandigarh,co,21,0.6,26.1,15.2,395.15
30/05/2016,IN,Chandigarh,co,11,0.2,26.1,12.7,568.26
31/05/2016,IN,Chandigarh,co,17,4,23.2,12.7,347.3
01/06/2016,IN,Chandigarh,co,24,6.4,24.6,14.1,188.16
02/06/2016,IN,Chandigarh,co,24,1.3,21,6.9,354.52
03/06/2016,IN,Chandigarh,co,24,5.5,24.6,14.1,204.89
04/06/2016,IN,Chandigarh,co,12,3.1,21.7,12.9,360.41
05/06/2016,IN,Chandigarh,co,21,3.3,26.1,14.5,275.9
20/06/2016,IN,Chandigarh,co,3,1,6.7,2.9,84.23
21/06/2016,IN,Chandigarh,co,24,0.4,29.7,4.7,584.11
22/06/2016,IN,Chandigarh,co,15,1,18.8,9.4,259.98
23/06/2016,IN,Chandigarh,co,24,5.1,18.8,9.8,188.59
24/06/2016,IN,Chandigarh,co,17,0.2,21.7,2.9,286.63
27/06/2016,IN,Chandigarh,co,13,0.2,13.4,2.6,168.31
28/06/2016,IN,Chandigarh,co,20,0.4,12,5.8,113.49
29/06/2016,IN,Chandigarh,co,14,1,12.3,6.6,126.75
30/06/2016,IN,Chandigarh,co,23,1.7,28.2,7.6,477.58
01/07/2016,IN,Chandigarh,co,24,0.4,47,6.6,1137.62
02/07/2016,IN,Chandigarh,co,13,1.3,10.3,1.7,89.34
03/07/2016,IN,Chandigarh,co,24,1.1,2.8,1.7,0.94
01/01/2016,IN,Chennai,co,34,4.4,7.8,6.4,13.55
02/01/2016,IN,Chennai,co,8,3.1,8.2,6.2,29.33
03/01/2016,IN,Chennai,co,17,3.8,48.5,7.8,1268.9
04/01/2016,IN,Chennai,co,34,0.4,10.9,4.6,49.45
05/01/2016,IN,Chennai,co,72,1.5,17.9,6.7,51.23
06/01/2016,IN,Chennai,co,62,0.8,9.6,5.5,44.89
07/01/2016,IN,Chennai,co,35,0.4,23.9,4.7,150.94
08/01/2016,IN,Chennai,co,69,1.3,17.4,5.8,53.96
09/01/2016,IN,Chennai,co,69,0.6,15.9,4.9,79.17
10/01/2016,IN,Chennai,co,72,0.8,13.8,4.7,57.48
11/01/2016,IN,Chennai,co,59,0.6,8.9,5.7,47.07
12/01/2016,IN,Chennai,co,69,1,9.6,5.8,45.05
13/01/2016,IN,Chennai,co,72,1.1,15.6,5.1,43.51
14/01/2016,IN,Chennai,co,70,0.1,50.6,6.6,534.71
15/01/2016,IN,Chennai,co,70,1.3,29.7,5.1,219.03
16/01/2016,IN,Chennai,co,71,1.3,21,4.7,202.53
17/01/2016,IN,Chennai,co,72,0.9,20.3,5.3,151.21
18/01/2016,IN,Chennai,co,63,1.4,14.9,7.5,126.76
19/01/2016,IN,Chennai,co,48,1.3,45.6,6,703.11
20/01/2016,IN,Chennai,co,96,1.3,23.8,6.4,203.82
21/01/2016,IN,Chennai,co,95,1.1,27.5,5.7,284.78
22/01/2016,IN,Chennai,co,96,1.3,21.1,5.7,335.56
23/01/2016,IN,Chennai,co,95,1.3,11.8,5.5,104.24
24/01/2016,IN,Chennai,co,96,0.6,222.8,4,9327.21
25/01/2016,IN,Chennai,co,96,1.3,17.9,7.5,225.89
26/01/2016,IN,Chennai,co,84,1.1,21,6.2,246.04
27/01/2016,IN,Chennai,co,95,1.1,22.9,6.7,189.33
28/01/2016,IN,Chennai,co,92,0.4,34,6.7,428.35
29/01/2016,IN,Chennai,co,93,1,22.3,6.9,263.55
30/01/2016,IN,Chennai,co,94,1.1,19.6,7.3,251.84
31/01/2016,IN,Chennai,co,96,1,23.5,6.7,301.01
01/02/2016,IN,Chennai,co,80,0.6,26.8,5.1,411.69
02/02/2016,IN,Chennai,co,87,1.1,25.3,8.7,367.25
03/02/2016,IN,Chennai,co,92,1,22.6,8,369.72
04/02/2016,IN,Chennai,co,81,0.2,225.9,7.1,7840.86
05/02/2016,IN,Chennai,co,84,1,17.8,5.8,131.6
06/02/2016,IN,Chennai,co,87,1,21,6,301.26
07/02/2016,IN,Chennai,co,80,1.1,392.4,7.8,18772.6
08/02/2016,IN,Chennai,co,91,1.1,15.2,6.9,174.77
09/02/2016,IN,Chennai,co,80,1.1,31.1,8.9,413.48
10/02/2016,IN,Chennai,co,67,3.5,23.9,8.4,302.66
11/02/2016,IN,Chennai,co,59,0.6,409.8,7.3,274109
12/02/2016,IN,Chennai,co,72,0.2,136.8,3.1,3667.59
13/02/2016,IN,Chennai,co,79,1.9,22.4,5.5,305.66
14/02/2016,IN,Chennai,co,84,2.2,22.7,7.3,510.07
15/02/2016,IN,Chennai,co,96,1.3,28.2,10,536.71
16/02/2016,IN,Chennai,co,96,2.9,34.7,8.5,609.4
17/02/2016,IN,Chennai,co,70,0.8,267.3,6,10086.1
18/02/2016,IN,Chennai,co,96,0.8,23.2,6,569.04
19/02/2016,IN,Chennai,co,96,1.7,22.5,5.7,527.55
20/02/2016,IN,Chennai,co,95,1.9,23.2,5.6,510.89
21/02/2016,IN,Chennai,co,89,0.4,376.7,6,15730.6
