Date,Country,City,Specie,count,min,max,median,variance
22/07/2019,IN,Bengaluru,co,258,0.9,19.8,5.5,126.27
23/07/2019,IN,Bengaluru,co,264,1,26.1,6.1,166.6
24/07/2019,IN,Bengaluru,co,248,1.2,28.4,5.8,140.32
25/07/2019,IN,Bengaluru,co,249,1,29.5,6.4,157.43
26/07/2019,IN,Bengaluru,co,255,0.3,24.8,6,143.67
27/07/2019,IN,Bengaluru,co,229,0.1,23.5,5.4,91.06
28/07/2019,IN,Bengaluru,co,209,0.3,36.3,5.5,245.42
29/07/2019,IN,Bengaluru,co,221,0.4,22.6,5.7,116.23
30/07/2019,IN,Bengaluru,co,250,0.2,48.8,5.9,210.42
31/07/2019,IN,Bengaluru,co,236,1.6,16.9,5.2,81.08
01/08/2019,IN,Bengaluru,co,224,0.6,67,4.8,471.03
02/08/2019,IN,Bengaluru,co,231,0.8,22.9,6,143.6
03/08/2019,IN,Bengaluru,co,212,0.9,48.8,5.1,174.4
04/08/2019,IN,Bengaluru,co,194,1.5,68.5,5.3,333.42
05/08/2019,IN,Bengaluru,co,196,0.6,40.4,5.1,195.84
06/08/2019,IN,Bengaluru,co,203,0.4,23.7,5.6,150.08
07/08/2019,IN,Bengaluru,co,214,0.7,46.9,5.6,247.89
08/08/2019,IN,Bengaluru,co,194,1.4,19.9,5.4,103
09/08/2019,IN,Bengaluru,co,188,0.7,46.7,5,276.97
10/08/2019,IN,Bengaluru,co,211,0.6,21.2,5.3,154.27
11/08/2019,IN,Bengaluru,co,181,0.1,19.1,4.7,122.29
12/08/2019,IN,Bengaluru,co,166,0.9,35.8,5.2,253.68
13/08/2019,IN,Bengaluru,co,188,0.2,36.8,6.3,335.54
14/08/2019,IN,Bengaluru,co,213,0.7,28.7,5.9,207.84
15/08/2019,IN,Bengaluru,co,215,0.8,27.7,5.8,147.64
16/08/2019,IN,Bengaluru,co,194,0.4,46.8,5.7,238.85
17/08/2019,IN,Bengaluru,co,215,0.5,46.9,6.7,336.01
18/08/2019,IN,Bengaluru,co,191,0.4,33.6,6.9,240.77
19/08/2019,IN,Bengaluru,co,196,0.1,27.4,6.9,280.17
20/08/2019,IN,Bengaluru,co,212,0.4,29.2,7.9,301.2
21/08/2019,IN,Bengaluru,co,212,0.5,86.4,6.9,965.9
22/08/2019,IN,Bengaluru,co,217,0.1,86.4,5.8,659.48
23/08/2019,IN,Bengaluru,co,207,0.1,86.4,5,1013.72
24/08/2019,IN,Bengaluru,co,181,0.1,20.5,5.2,216.46
25/08/2019,IN,Bengaluru,co,153,0.3,31.6,3.7,177.79
26/08/2019,IN,Bengaluru,co,130,0.6,32.5,5.7,295.91
27/08/2019,IN,Bengaluru,co,126,0.5,59.3,4.4,499.32
28/08/2019,IN,Bengaluru,co,122,0.2,67.7,4.8,578.21
29/08/2019,IN,Bengaluru,co,175,1.3,31,5.7,126.57
30/08/2019,IN,Bengaluru,co,200,1.6,66.9,5.2,304.67
31/08/2019,IN,Bengaluru,co,189,1.3,22.1,5.3,147.58
01/09/2019,IN,Bengaluru,co,202,1.3,18.4,5.3,85.56
02/09/2019,IN,Bengaluru,co,194,1.3,14.1,5.5,64.76
03/09/2019,IN,Bengaluru,co,215,1,19.2,5.9,135.52
04/09/2019,IN,Bengaluru,co,227,0.4,24.1,5.7,133.67
05/09/2019,IN,Bengaluru,co,247,0.4,26.9,6,224.05
06/09/2019,IN,Bengaluru,co,244,1,39.8,6.3,342.07
07/09/2019,IN,Bengaluru,co,219,0.1,37.3,6.1,278.51
08/09/2019,IN,Bengaluru,co,240,0.4,32.4,6.1,232.01
09/09/2019,IN,Bengaluru,co,238,0.9,47.5,6,266.58
10/09/2019,IN,Bengaluru,co,234,0.4,44.2,5.9,215.29
11/09/2019,IN,Bengaluru,co,217,0.4,38.1,5.8,228.76
12/09/2019,IN,Bengaluru,co,210,0.3,36.4,6,277.66
13/09/2019,IN,Bengaluru,co,219,0.5,35.7,6.7,264.22
14/09/2019,IN,Bengaluru,co,219,0.7,68.1,5.4,372.59
15/09/2019,IN,Bengaluru,co,228,1,46.8,6.1,278.08
16/09/2019,IN,Bengaluru,co,235,1,46.6,6.2,370.26
17/09/2019,IN,Bengaluru,co,240,0.4,56.6,7.1,528.6
18/09/2019,IN,Bengaluru,co,242,0.6,47.5,7.4,331.52
19/09/2019,IN,Bengaluru,co,257,0.8,60.6,6.1,418.3
20/09/2019,IN,Bengaluru,co,236,1,27.6,6.1,202.76
21/09/2019,IN,Bengaluru,co,216,0.7,28.4,6.9,251.86
22/09/2019,IN,Bengaluru,co,215,0.2,47.3,8,362.89
23/09/2019,IN,Bengaluru,co,217,1.3,42.2,10,351.79
24/09/2019,IN,Bengaluru,co,222,0.4,67,8.2,672.54
25/09/2019,IN,Bengaluru,co,200,0.6,47.9,6.3,296.73
26/09/2019,IN,Bengaluru,co,216,0.1,27.2,6.4,253.86
27/09/2019,IN,Bengaluru,co,239,0.8,47.1,7.8,469.45
28/09/2019,IN,Bengaluru,co,229,1.8,86.4,6.8,740.22
29/09/2019,IN,Bengaluru,co,211,0.2,19.4,6.6,165.4
30/09/2019,IN,Bengaluru,co,214,1.1,47.4,7.2,202.03
30/09/2019,IN,Bengaluru,co,214,1.1,47.4,7.2,202.03
01/10/2019,IN,Bengaluru,co,226,0.6,86.4,7.2,726.72
01/10/2019,IN,Bengaluru,co,226,0.6,86.4,7.2,726.72
02/10/2019,IN,Bengaluru,co,219,1,86.4,7,666.58
02/10/2019,IN,Bengaluru,co,219,1,86.4,7,666.58
03/10/2019,IN,Bengaluru,co,189,0.7,36.5,6.3,504.54
03/10/2019,IN,Bengaluru,co,189,0.7,36.5,6.3,504.54
04/10/2019,IN,Bengaluru,co,182,0.9,67,6.4,723.21
04/10/2019,IN,Bengaluru,co,182,0.9,67,6.4,723.21
05/10/2019,IN,Bengaluru,co,203,0.1,47.7,7.4,560.91
05/10/2019,IN,Bengaluru,co,203,0.1,47.7,7.4,560.91
06/10/2019,IN,Bengaluru,co,192,1.8,49.4,6.5,304.24
06/10/2019,IN,Bengaluru,co,192,1.8,49.4,6.5,304.24
07/10/2019,IN,Bengaluru,co,191,0.1,86.4,7.2,993.97
08/10/2019,IN,Bengaluru,co,190,0.3,25.2,5.8,110.02
09/10/2019,IN,Bengaluru,co,187,0.1,67,6.3,551.15
10/10/2019,IN,Bengaluru,co,183,1.2,34.2,5.5,206.02
11/10/2019,IN,Bengaluru,co,187,0.7,46.8,6.9,205.4
12/10/2019,IN,Bengaluru,co,188,1.2,29.2,6.3,181.25
13/10/2019,IN,Bengaluru,co,191,0.8,33,5.9,193.17
14/10/2019,IN,Bengaluru,co,203,0.7,27,6.7,159.17
15/10/2019,IN,Bengaluru,co,204,0.3,45.9,6.4,297.66
16/10/2019,IN,Bengaluru,co,188,0.1,25.6,5.4,134.96
17/10/2019,IN,Bengaluru,co,192,0.2,86.4,5.6,528.82
18/10/2019,IN,Bengaluru,co,198,0.1,56.6,4.7,274.89
19/10/2019,IN,Bengaluru,co,203,0.3,86.4,4.7,455.43
20/10/2019,IN,Bengaluru,co,181,0.6,13.4,3.9,81.23
21/10/2019,IN,Bengaluru,co,187,0.2,67,6.4,503.08
22/10/2019,IN,Bengaluru,co,197,0.3,44.2,5.4,485.86
23/10/2019,IN,Bengaluru,co,205,0.9,31.8,5.7,309.53
24/10/2019,IN,Bengaluru,co,226,0.9,24.2,5.5,193.17
