Date,Country,City,Specie,count,min,max,median,variance
17/05/2020,IN,Hyderabad,no2,105,2.4,27,9.6,550.83
31/05/2020,IN,Hyderabad,no2,119,1.4,33.4,10.2,657.59
06/06/2020,IN,Hyderabad,no2,103,1.7,24.2,8.6,236.12
08/01/2020,IN,Hyderabad,no2,120,1.3,35.7,9.4,606.32
05/02/2020,IN,Hyderabad,no2,95,1.7,32.1,15.8,554.32
17/02/2020,IN,Hyderabad,no2,104,4,45.3,19.5,1139.01
23/03/2020,IN,Hyderabad,no2,119,0.2,14.4,3.6,151.53
29/03/2020,IN,Hyderabad,no2,90,0.1,74.8,6.2,1207.52
15/04/2020,IN,Hyderabad,no2,120,0.1,15.6,7.3,211.12
01/06/2020,IN,Hyderabad,no2,120,2.4,57.7,12.3,717.8
11/06/2020,IN,Hyderabad,no2,102,1.5,22,7.6,227.61
21/06/2020,IN,Hyderabad,no2,105,1.1,21.8,7.6,178.04
05/03/2020,IN,Hyderabad,no2,120,3.7,38.7,14.5,548.77
31/03/2020,IN,Hyderabad,no2,117,0.2,25.5,7.1,570.35
19/04/2020,IN,Hyderabad,no2,120,0.6,24.3,6,577.99
02/05/2020,IN,Hyderabad,no2,104,0.9,22.1,7.8,463.81
01/01/2020,IN,Hyderabad,no2,113,1.9,34.6,8.8,525.85
22/01/2020,IN,Hyderabad,no2,111,3.4,38.5,11.4,866.79
08/02/2020,IN,Hyderabad,no2,120,1,498.9,10.8,35140.3
15/02/2020,IN,Hyderabad,no2,111,3.2,87.3,26.1,1950.17
18/04/2020,IN,Hyderabad,no2,111,1.5,31,7,611.09
15/03/2020,IN,Hyderabad,no2,120,2,25.2,10.3,253.65
14/05/2020,IN,Hyderabad,no2,120,1.1,24.3,6.3,423.09
09/01/2020,IN,Hyderabad,no2,120,2,45.9,10.4,668.24
24/01/2020,IN,Hyderabad,no2,120,3.9,44.3,22.5,1123.99
06/02/2020,IN,Hyderabad,no2,107,2.7,416.5,14.1,19204.3
12/02/2020,IN,Hyderabad,no2,119,3.7,489.6,15,34150.2
01/04/2020,IN,Hyderabad,no2,100,0.1,26.5,6.3,632.41
28/05/2020,IN,Hyderabad,no2,100,0.9,30.6,8.4,588.17
27/06/2020,IN,Hyderabad,no2,119,1.4,20.5,8.7,209.47
10/06/2020,IN,Hyderabad,no2,105,1.2,20.2,7.3,187.32
23/06/2020,IN,Hyderabad,no2,111,1,36,7.8,359.88
13/01/2020,IN,Hyderabad,no2,73,3.2,48.5,21.4,1178.91
16/01/2020,IN,Hyderabad,no2,66,1.5,34,7.8,836.25
19/01/2020,IN,Hyderabad,no2,72,2,32.7,10.2,601.6
26/03/2020,IN,Hyderabad,no2,111,0.1,13.3,2.2,145.37
02/04/2020,IN,Hyderabad,no2,93,0.2,25.9,7.4,697.16
17/06/2020,IN,Hyderabad,no2,120,0.8,15.1,7.1,196.28
23/05/2020,IN,Hyderabad,no2,120,1.9,36.8,13,796.63
26/02/2020,IN,Hyderabad,no2,96,2.8,28.2,12.9,433.49
27/02/2020,IN,Hyderabad,no2,96,2.8,29.5,14.7,394.26
02/03/2020,IN,Hyderabad,no2,120,2.3,32.8,14.7,491.69
10/04/2020,IN,Hyderabad,no2,95,0.9,91.6,6.5,4874.14
28/04/2020,IN,Hyderabad,no2,114,0.8,23.6,3.8,549.94
30/04/2020,IN,Hyderabad,no2,120,1.6,40.3,6.9,711.13
06/05/2020,IN,Hyderabad,no2,120,1.1,23.3,6.1,478.7
03/06/2020,IN,Hyderabad,no2,120,1.4,17.1,8.2,257.71
07/01/2020,IN,Hyderabad,no2,120,2.9,28.6,11.8,447.56
11/01/2020,IN,Hyderabad,no2,103,4.8,46.8,17.4,893.94
04/03/2020,IN,Hyderabad,no2,120,1.7,33.1,11.7,498.12
25/03/2020,IN,Hyderabad,no2,112,0.1,16.1,3.1,143.96
25/04/2020,IN,Hyderabad,no2,119,0.3,22.1,9.8,470.66
15/05/2020,IN,Hyderabad,no2,120,0.4,24.6,7.1,458.07
05/06/2020,IN,Hyderabad,no2,120,1.7,24.3,9.5,315.6
14/02/2020,IN,Hyderabad,no2,120,2.5,59.1,27.3,2220.53
30/05/2020,IN,Hyderabad,no2,120,1,26.9,7.6,567.11
09/06/2020,IN,Hyderabad,no2,96,1.8,25.7,5.8,197.15
18/06/2020,IN,Hyderabad,no2,114,0.6,14.1,6.6,192.7
20/06/2020,IN,Hyderabad,no2,120,1.2,15.5,7.6,147.56
05/01/2020,IN,Hyderabad,no2,113,4,32.5,14,445.93
01/03/2020,IN,Hyderabad,no2,120,2.5,31.7,10.8,447.87
08/06/2020,IN,Hyderabad,no2,96,1.8,29.9,5.5,221.98
24/03/2020,IN,Hyderabad,no2,120,0.1,13.1,2.3,143.93
07/04/2020,IN,Hyderabad,no2,87,0.4,43.5,5.5,1265.47
09/04/2020,IN,Hyderabad,no2,85,0.3,31.4,6.6,883.31
04/06/2020,IN,Hyderabad,no2,120,1,17.4,6.4,291.44
24/06/2020,IN,Hyderabad,no2,96,1.1,26.3,9.3,272.29
17/01/2020,IN,Hyderabad,no2,85,1.8,33.7,11.7,778.27
18/02/2020,IN,Hyderabad,no2,119,0.9,53.3,20.3,1563.45
08/03/2020,IN,Hyderabad,no2,120,1.2,22,7.8,251.92
03/04/2020,IN,Hyderabad,no2,89,0.1,28.2,5.8,780.67
23/04/2020,IN,Hyderabad,no2,118,0.4,23.1,7,490.29
01/05/2020,IN,Hyderabad,no2,120,1.1,23.4,6.4,481.62
11/02/2020,IN,Hyderabad,no2,120,2.7,485.1,14,33112.7
17/03/2020,IN,Hyderabad,no2,99,4.1,25.2,11.5,245.05
04/05/2020,IN,Hyderabad,no2,120,1.3,24.9,6.3,543.66
21/05/2020,IN,Hyderabad,no2,108,2.2,57,10.7,997.79
05/05/2020,IN,Hyderabad,no2,120,0.4,24.4,6.6,540.03
07/05/2020,IN,Hyderabad,no2,120,1,23.4,6,483.57
09/05/2020,IN,Hyderabad,no2,120,0.9,22.5,6.5,395.21
11/05/2020,IN,Hyderabad,no2,109,0.8,28.1,10.7,636
07/06/2020,IN,Hyderabad,no2,96,1.6,21.9,5.3,135.4
04/02/2020,IN,Hyderabad,no2,98,1.5,32.5,13.5,571.61
10/02/2020,IN,Hyderabad,no2,120,4.2,471.4,9.8,31647.6
16/03/2020,IN,Hyderabad,no2,114,0.3,26.3,11.3,318.26
05/04/2020,IN,Hyderabad,no2,94,0.2,28.5,4.5,941.51
13/04/2020,IN,Hyderabad,no2,120,0.2,497.7,7.4,36295.9
16/05/2020,IN,Hyderabad,no2,120,1.5,24.9,9.9,446.82
26/05/2020,IN,Hyderabad,no2,107,1.7,23.6,8.4,413.9
30/01/2020,IN,Hyderabad,no2,92,3.3,34.2,15.1,542.3
13/02/2020,IN,Hyderabad,no2,120,1.8,46.2,18,1116.88
28/03/2020,IN,Hyderabad,no2,103,0.1,13.6,3.6,140.96
14/04/2020,IN,Hyderabad,no2,115,0.6,18.7,7.5,207.34
29/06/2020,IN,Hyderabad,no2,66,1.6,20.5,10,198.59
28/01/2020,IN,Hyderabad,no2,120,1.9,36,11.6,689.07
22/02/2020,IN,Hyderabad,no2,92,1.6,25.7,9.8,296.96
25/02/2020,IN,Hyderabad,no2,96,2.5,32,10.1,350.57
14/03/2020,IN,Hyderabad,no2,120,2.7,26.5,10.7,276.34
18/03/2020,IN,Hyderabad,no2,105,2.1,27.9,12.3,482.23
26/06/2020,IN,Hyderabad,no2,116,0.4,35.2,8.1,333.52
28/06/2020,IN,Hyderabad,no2,112,0.4,26,7.8,299.16
02/01/2020,IN,Hyderabad,no2,108,1.9,29.7,11,576.37
12/01/2020,IN,Hyderabad,no2,72,3.4,38.8,21.1,771.64
19/02/2020,IN,Hyderabad,no2,106,3.7,45.5,17.6,1062.96
19/03/2020,IN,Hyderabad,no2,120,2.3,38.3,12.6,546.03
10/05/2020,IN,Hyderabad,no2,104,1.7,31.5,7.8,658.17
31/12/2019,IN,Hyderabad,pm25,130,78,165,127,5272.59
14/03/2020,IN,Hyderabad,pm25,144,40,158,99,7914.73
18/04/2020,IN,Hyderabad,pm25,134,68,152,101,3973.46
19/04/2020,IN,Hyderabad,pm25,144,57,132,85,2549.02
23/04/2020,IN,Hyderabad,pm25,142,35,153,78,5681.71
25/01/2020,IN,Hyderabad,pm25,135,90,199,158,4155.29
29/03/2020,IN,Hyderabad,pm25,110,65,159,112,4043
27/04/2020,IN,Hyderabad,pm25,144,16,153,70,4618.46
07/05/2020,IN,Hyderabad,pm25,120,30,118,83,3386.41
13/05/2020,IN,Hyderabad,pm25,144,29,155,71,8456.71
04/05/2020,IN,Hyderabad,pm25,120,56,128,87,1952.76
02/02/2020,IN,Hyderabad,pm25,110,65,156,109,5888.47
16/05/2020,IN,Hyderabad,pm25,130,37,158,79,7072.91
26/05/2020,IN,Hyderabad,pm25,106,65,120,95,1420.74
02/06/2020,IN,Hyderabad,pm25,119,5,151,52,9223
14/06/2020,IN,Hyderabad,pm25,144,9,129,41,2696.99
10/05/2020,IN,Hyderabad,pm25,129,19,165,76,11886
10/06/2020,IN,Hyderabad,pm25,126,30,126,65,2088.58
19/01/2020,IN,Hyderabad,pm25,95,30,162,89,10064.7
29/01/2020,IN,Hyderabad,pm25,125,72,183,152,8112.29
18/02/2020,IN,Hyderabad,pm25,143,38,166,116,14232.2
07/03/2020,IN,Hyderabad,pm25,144,53,158,103,5270.66
08/03/2020,IN,Hyderabad,pm25,143,64,156,91,4936.23
11/04/2020,IN,Hyderabad,pm25,144,34,165,74,6337.67
16/04/2020,IN,Hyderabad,pm25,142,73,153,105,3829.96
09/02/2020,IN,Hyderabad,pm25,144,46,162,112,8204.87
01/03/2020,IN,Hyderabad,pm25,144,74,159,112,4575.4
05/03/2020,IN,Hyderabad,pm25,138,75,187,151,7056.34
06/03/2020,IN,Hyderabad,pm25,144,36,163,91,7835.47
06/05/2020,IN,Hyderabad,pm25,120,47,177,78,2426.45
17/02/2020,IN,Hyderabad,pm25,129,87,185,152,5414.12
02/03/2020,IN,Hyderabad,pm25,144,63,166,137,7588.67
01/05/2020,IN,Hyderabad,pm25,119,34,113,76,2410.03
03/06/2020,IN,Hyderabad,pm25,131,2,152,41,6556.68
26/06/2020,IN,Hyderabad,pm25,140,57,134,82,2054.13
24/01/2020,IN,Hyderabad,pm25,144,60,198,157,10802.8
28/03/2020,IN,Hyderabad,pm25,113,50,158,101,8501.98
09/04/2020,IN,Hyderabad,pm25,96,54,157,82,3110.21
30/04/2020,IN,Hyderabad,pm25,120,41,99,71,1545.87
29/05/2020,IN,Hyderabad,pm25,107,32,121,70,2023.8
09/06/2020,IN,Hyderabad,pm25,120,38,134,60,2256.46
21/06/2020,IN,Hyderabad,pm25,129,17,155,72,5464.65
21/02/2020,IN,Hyderabad,pm25,120,52,155,103,5312.3
29/02/2020,IN,Hyderabad,pm25,134,65,161,112,4721.1
04/03/2020,IN,Hyderabad,pm25,144,42,184,124,12846.9
02/05/2020,IN,Hyderabad,pm25,101,30,147,77,4730.78
08/06/2020,IN,Hyderabad,pm25,120,40,154,66,1959.58
30/12/2019,IN,Hyderabad,pm25,110,119,176,160,971.74
02/01/2020,IN,Hyderabad,pm25,132,25,160,85,9423.59
09/03/2020,IN,Hyderabad,pm25,144,61,165,89,6205.33
03/04/2020,IN,Hyderabad,pm25,94,77,153,105,3261.41
12/06/2020,IN,Hyderabad,pm25,133,29,161,60,2938.84
19/06/2020,IN,Hyderabad,pm25,143,25,156,65,3295.6
26/02/2020,IN,Hyderabad,pm25,120,99,165,138,2450.08
15/03/2020,IN,Hyderabad,pm25,144,54,153,86,5279.89
17/03/2020,IN,Hyderabad,pm25,123,31,145,76,5712.62
06/04/2020,IN,Hyderabad,pm25,94,34,160,85,2602.42
24/04/2020,IN,Hyderabad,pm25,144,57,155,86,2920.4
28/05/2020,IN,Hyderabad,pm25,100,50,132,77,1942.26
13/03/2020,IN,Hyderabad,pm25,144,21,150,79,5540.28
30/03/2020,IN,Hyderabad,pm25,116,76,151,95,4020.31
14/05/2020,IN,Hyderabad,pm25,144,32,155,73,7023.96
18/06/2020,IN,Hyderabad,pm25,139,8,83,55,2484.27
16/03/2020,IN,Hyderabad,pm25,138,24,160,82,7638.88
21/04/2020,IN,Hyderabad,pm25,141,23,154,72,4673.43
05/06/2020,IN,Hyderabad,pm25,144,34,131,62,2780.55
11/06/2020,IN,Hyderabad,pm25,117,25,152,59,5320.66
20/05/2020,IN,Hyderabad,pm25,96,44,166,88,11378.7
08/01/2020,IN,Hyderabad,pm25,133,47,173,111,8649.9
09/01/2020,IN,Hyderabad,pm25,144,64,169,120,9289.13
11/01/2020,IN,Hyderabad,pm25,127,117,184,162,1081.76
12/01/2020,IN,Hyderabad,pm25,96,87,175,161,5725.61
14/01/2020,IN,Hyderabad,pm25,96,105,231,161,3083.99
15/02/2020,IN,Hyderabad,pm25,135,78,375,157,20090.2
21/03/2020,IN,Hyderabad,pm25,120,70,166,104,6965.09
25/05/2020,IN,Hyderabad,pm25,95,71,128,94,1810.28
15/06/2020,IN,Hyderabad,pm25,144,9,88,53,1698.32
29/06/2020,IN,Hyderabad,pm25,80,25,134,54,4274.35
13/01/2020,IN,Hyderabad,pm25,98,80,214,161,6740.19
22/01/2020,IN,Hyderabad,pm25,134,57,175,103,9823.23
22/03/2020,IN,Hyderabad,pm25,120,60,157,102,7084.08
25/04/2020,IN,Hyderabad,pm25,144,55,159,89,4771.47
23/05/2020,IN,Hyderabad,pm25,96,55,162,112,7351.68
16/06/2020,IN,Hyderabad,pm25,140,5,74,41,2361.33
05/01/2020,IN,Hyderabad,pm25,134,112,167,155,1559.84
21/01/2020,IN,Hyderabad,pm25,129,52,165,96,7616.44
23/03/2020,IN,Hyderabad,pm25,120,77,154,103,3551.42
24/03/2020,IN,Hyderabad,pm25,120,34,127,82,3172.67
02/04/2020,IN,Hyderabad,pm25,96,87,164,132,5079.12
13/04/2020,IN,Hyderabad,pm25,133,64,153,99,3729.33
27/01/2020,IN,Hyderabad,pm25,119,70,181,153,8392.81
31/01/2020,IN,Hyderabad,pm25,113,103,165,151,2767.18
22/06/2020,IN,Hyderabad,pm25,133,25,115,69,2385.92
25/02/2020,IN,Hyderabad,pm25,120,78,166,109,5307.14
31/03/2020,IN,Hyderabad,pm25,116,78,158,119,5203.09
07/04/2020,IN,Hyderabad,pm25,92,37,127,70,1998.73
15/04/2020,IN,Hyderabad,pm25,144,59,152,95,3961.81
20/04/2020,IN,Hyderabad,pm25,144,32,144,78,4989.35
06/01/2020,IN,Hyderabad,pm25,135,86,166,150,4416.53
28/02/2020,IN,Hyderabad,pm25,120,78,157,114,3762.23
15/01/2020,IN,Hyderabad,pm25,96,55,163,138,10147.5
26/01/2020,IN,Hyderabad,pm25,120,87,184,158,5483.01
05/05/2020,IN,Hyderabad,pm25,120,69,129,91,1703.02
24/06/2020,IN,Hyderabad,pm25,118,42,145,67,2594.52
08/02/2020,IN,Hyderabad,pm25,144,64,159,108,6823.72
24/02/2020,IN,Hyderabad,pm25,120,38,153,95,5140.25
27/02/2020,IN,Hyderabad,pm25,120,69,155,105,5581.43
10/03/2020,IN,Hyderabad,pm25,144,29,136,76,4799.65
08/05/2020,IN,Hyderabad,pm25,120,43,159,79,5517.73
17/05/2020,IN,Hyderabad,pm25,118,47,163,83,8640.93
27/03/2020,IN,Hyderabad,pm25,108,61,152,97,4482.42
17/04/2020,IN,Hyderabad,pm25,140,53,152,106,4744.76
22/04/2020,IN,Hyderabad,pm25,144,37,137,75,2755.51
27/05/2020,IN,Hyderabad,pm25,109,62,121,89,1531.31
12/05/2020,IN,Hyderabad,pm25,144,38,165,85,9686.2
12/02/2020,IN,Hyderabad,pm25,144,80,167,142,4590.38
20/02/2020,IN,Hyderabad,pm25,120,78,159,127,3974.95
03/03/2020,IN,Hyderabad,pm25,43,100,167,139,3263.61
11/03/2020,IN,Hyderabad,pm25,144,40,156,86,7780.97
18/03/2020,IN,Hyderabad,pm25,128,3,161,87,11624.5
10/04/2020,IN,Hyderabad,pm25,115,36,154,65,3108.05
26/04/2020,IN,Hyderabad,pm25,143,59,130,84,2371.37
23/06/2020,IN,Hyderabad,pm25,135,25,153,69,3884.51
16/01/2020,IN,Hyderabad,pm25,102,43,164,98,9928.45
05/02/2020,IN,Hyderabad,pm25,119,34,153,87,5528.89
07/02/2020,IN,Hyderabad,pm25,141,63,153,89,5668.5
19/02/2020,IN,Hyderabad,pm25,130,85,208,125,6908.28
26/03/2020,IN,Hyderabad,pm25,118,50,137,85,3300.5
01/04/2020,IN,Hyderabad,pm25,102,83,164,125,6008.65
09/05/2020,IN,Hyderabad,pm25,135,28,165,80,8416.01
20/06/2020,IN,Hyderabad,pm25,144,30,121,70,2783.34
28/01/2020,IN,Hyderabad,pm25,131,75,169,142,5974.02
30/01/2020,IN,Hyderabad,pm25,116,103,167,158,1687.84
16/02/2020,IN,Hyderabad,pm25,120,95,200,154,4112.59
12/03/2020,IN,Hyderabad,pm25,144,30,165,87,9430.38
28/04/2020,IN,Hyderabad,pm25,125,31,122,71,2454.94
01/06/2020,IN,Hyderabad,pm25,96,10,162,89,12770.1
17/06/2020,IN,Hyderabad,pm25,136,5,75,40,2666.32
07/06/2020,IN,Hyderabad,pm25,120,46,125,65,1260.88
11/02/2020,IN,Hyderabad,pm25,144,66,163,114,7162.48
22/02/2020,IN,Hyderabad,pm25,115,40,137,87,4750.77
08/04/2020,IN,Hyderabad,pm25,81,25,95,71,1696.03
12/04/2020,IN,Hyderabad,pm25,125,53,164,97,7384.1
14/04/2020,IN,Hyderabad,pm25,141,56,161,102,5808.31
03/05/2020,IN,Hyderabad,pm25,120,57,157,94,4267.59
22/05/2020,IN,Hyderabad,pm25,88,40,169,93,12309.7
31/05/2020,IN,Hyderabad,pm25,87,38,138,80,3319.06
10/01/2020,IN,Hyderabad,pm25,144,129,179,161,415.59
20/01/2020,IN,Hyderabad,pm25,110,55,159,109,7923.98
06/02/2020,IN,Hyderabad,pm25,129,54,157,91,6506.56
13/02/2020,IN,Hyderabad,pm25,144,78,182,154,6163.34
23/02/2020,IN,Hyderabad,pm25,120,20,144,81,4976.09
04/04/2020,IN,Hyderabad,pm25,96,55,158,105,4519.35
21/05/2020,IN,Hyderabad,pm25,84,22,166,83,11265
03/01/2020,IN,Hyderabad,pm25,136,36,163,95,8972.71
10/02/2020,IN,Hyderabad,pm25,144,62,159,109,6228.16
20/03/2020,IN,Hyderabad,pm25,121,56,157,89,6561.45
05/04/2020,IN,Hyderabad,pm25,96,54,134,89,1887.98
24/05/2020,IN,Hyderabad,pm25,95,83,154,102,3880.8
13/06/2020,IN,Hyderabad,pm25,134,5,74,38,2291.91
28/06/2020,IN,Hyderabad,pm25,133,10,157,54,5615.98
30/05/2020,IN,Hyderabad,pm25,120,29,107,62,2933.1
07/01/2020,IN,Hyderabad,pm25,141,11,174,142,7771.78
04/02/2020,IN,Hyderabad,pm25,121,28,153,85,7159.95
19/03/2020,IN,Hyderabad,pm25,144,66,163,117,6603.7
25/03/2020,IN,Hyderabad,pm25,120,53,161,82,3533.64
29/04/2020,IN,Hyderabad,pm25,114,17,112,57,3966.29
11/05/2020,IN,Hyderabad,pm25,132,40,164,92,13124.3
18/05/2020,IN,Hyderabad,pm25,120,34,164,91,7719.46
04/06/2020,IN,Hyderabad,pm25,142,3,96,52,4276.41
27/06/2020,IN,Hyderabad,pm25,143,25,114,71,2638.12
06/06/2020,IN,Hyderabad,pm25,124,38,152,70,3135.01
01/01/2020,IN,Hyderabad,pm25,127,64,161,112,7154.03
04/01/2020,IN,Hyderabad,pm25,144,87,165,151,3532.53
17/01/2020,IN,Hyderabad,pm25,120,21,156,89,8742.66
23/01/2020,IN,Hyderabad,pm25,144,55,174,153,7999.02
01/02/2020,IN,Hyderabad,pm25,122,36,164,112,8700.53
03/02/2020,IN,Hyderabad,pm25,122,55,247,99,7843.79
14/02/2020,IN,Hyderabad,pm25,144,82,292,161,12918.3
18/01/2020,IN,Hyderabad,pm25,115,47,167,89,9281.68
15/05/2020,IN,Hyderabad,pm25,144,18,152,68,7509.97
19/05/2020,IN,Hyderabad,pm25,107,70,167,114,6574.67
25/06/2020,IN,Hyderabad,pm25,135,49,132,72,2155.11
07/01/2020,IN,Hyderabad,pm10,96,39,94,68,1450.84
04/03/2020,IN,Hyderabad,pm10,96,38,115,74,4399.75
08/03/2020,IN,Hyderabad,pm10,96,33,97,56,1598.7
15/06/2020,IN,Hyderabad,pm10,72,9,76,26,1537.09
24/02/2020,IN,Hyderabad,pm10,72,43,95,60,1123.26
11/04/2020,IN,Hyderabad,pm10,72,22,58,37,767.86
30/04/2020,IN,Hyderabad,pm10,96,30,103,44,1763.26
16/03/2020,IN,Hyderabad,pm10,90,27,103,56,2244.55
11/06/2020,IN,Hyderabad,pm10,67,14,115,29,4531.24
28/06/2020,IN,Hyderabad,pm10,63,11,96,26,3379.08
19/01/2020,IN,Hyderabad,pm10,71,26,111,55,2323.83
04/02/2020,IN,Hyderabad,pm10,68,29,92,55,2692.23
02/03/2020,IN,Hyderabad,pm10,96,37,115,70,2407.79
11/03/2020,IN,Hyderabad,pm10,96,24,99,62,3388.91
17/06/2020,IN,Hyderabad,pm10,57,1,50,15,1384.56
19/06/2020,IN,Hyderabad,pm10,61,24,111,43,4124.94
10/03/2020,IN,Hyderabad,pm10,96,22,81,51,1511.2
13/03/2020,IN,Hyderabad,pm10,96,38,99,60,1365.79
26/03/2020,IN,Hyderabad,pm10,94,33,72,53,783.71
09/06/2020,IN,Hyderabad,pm10,72,29,108,42,2615.05
16/06/2020,IN,Hyderabad,pm10,59,5,35,16,655.9
24/06/2020,IN,Hyderabad,pm10,39,15,54,38,748.15
30/12/2019,IN,Hyderabad,pm10,72,70,113,85,704.76
10/01/2020,IN,Hyderabad,pm10,96,71,115,86,1122.95
26/04/2020,IN,Hyderabad,pm10,71,30,75,48,872.42
