Date,Country,City,Specie,count,min,max,median,variance
18/03/2017,IN,Bengaluru,co,134,0.6,55.1,4.2,303.04
19/03/2017,IN,Bengaluru,co,123,2.2,17,4,33.1
20/03/2017,IN,Bengaluru,co,120,1.5,16.7,4,36.49
21/03/2017,IN,Bengaluru,co,121,0.4,14.7,4.4,36.66
22/03/2017,IN,Bengaluru,co,114,0.2,29,4.2,105.59
23/03/2017,IN,Bengaluru,co,132,0.8,31.8,4.4,137.25
24/03/2017,IN,Bengaluru,co,124,0.8,12.9,4.4,36.01
25/03/2017,IN,Bengaluru,co,130,2.5,15.4,4.6,60.31
26/03/2017,IN,Bengaluru,co,98,0.6,12.7,4.1,49.06
27/03/2017,IN,Bengaluru,co,130,0.2,14.3,4,46.15
28/03/2017,IN,Bengaluru,co,115,0.4,24.6,4.1,72.27
29/03/2017,IN,Bengaluru,co,123,1.3,30.4,4.2,78.16
30/03/2017,IN,Bengaluru,co,120,0.6,9.4,4.4,19.29
31/03/2017,IN,Bengaluru,co,119,0.6,41.2,4.3,140.47
01/04/2017,IN,Bengaluru,co,130,2.4,19.6,4.1,59.43
02/04/2017,IN,Bengaluru,co,128,2.6,15.4,4.6,44.53
03/04/2017,IN,Bengaluru,co,125,2,22.5,4.4,86.73
04/04/2017,IN,Bengaluru,co,135,2,12.3,4.6,37.56
05/04/2017,IN,Bengaluru,co,131,1.3,15.2,4.6,45.78
06/04/2017,IN,Bengaluru,co,120,2,24.6,4.6,140.12
07/04/2017,IN,Bengaluru,co,131,1.3,20.3,4.6,71.9
08/04/2017,IN,Bengaluru,co,130,1.9,31.1,4.7,114.7
09/04/2017,IN,Bengaluru,co,127,1,30.4,4.6,107.11
10/04/2017,IN,Bengaluru,co,128,0.2,39.1,4.6,267.09
11/04/2017,IN,Bengaluru,co,111,1.7,16.6,4.9,137.6
12/04/2017,IN,Bengaluru,co,19,3.1,9.1,5.1,33.92
13/04/2017,IN,Bengaluru,co,97,1.3,22.5,4.2,97.92
14/04/2017,IN,Bengaluru,co,137,2.2,14.9,4,63.04
15/04/2017,IN,Bengaluru,co,104,0.4,29.7,4.7,128.73
16/04/2017,IN,Bengaluru,co,120,1.9,19.6,4.6,68.32
17/04/2017,IN,Bengaluru,co,116,0.4,15.4,4.5,55.76
18/04/2017,IN,Bengaluru,co,113,1,39.8,4,351.05
19/04/2017,IN,Bengaluru,co,128,0.8,22.5,4,134.22
20/04/2017,IN,Bengaluru,co,129,1.1,18.8,4.2,101.15
21/04/2017,IN,Bengaluru,co,122,1.1,18.8,4.4,73.54
22/04/2017,IN,Bengaluru,co,138,0.6,61.3,4.2,498.64
23/04/2017,IN,Bengaluru,co,108,1.3,22.2,4.4,81.1
24/04/2017,IN,Bengaluru,co,119,2,22.5,4.7,117.52
25/04/2017,IN,Bengaluru,co,106,0.2,69.4,5,454
26/04/2017,IN,Bengaluru,co,97,1.5,24.6,4.9,181.01
